,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.2554
2000-09-29,1.1346
2000-10-31,1.2070
2000-11-30,1.4058
2000-12-29,1.9638
2001-01-31,1.6564
2001-02-28,1.5372
2001-03-30,1.0591
2001-04-30,1.3929
2001-05-31,0.9857
2001-06-29,0.3673
2001-07-31,-0.3306
2001-08-31,-0.6374
2001-09-28,-0.7243
2001-10-31,-1.0346
2001-11-30,-0.9486
2001-12-31,-0.4840
2002-01-31,-0.5941
2002-02-28,-0.3140
2002-03-29,0
2002-04-30,0.4711
2002-05-31,0.7685
2002-06-28,1.0317
2002-07-31,0.2612
2002-08-30,0.2870
2002-09-30,0.4054
2002-10-31,0.4374
2002-11-29,0.3091
2002-12-31,-0.0706
2003-01-31,-0.6741
2003-02-28,-0.8334
2003-03-31,-0.2834
2003-04-30,0.1952
2003-05-30,0.3833
2003-06-30,0.2121
2003-07-31,0.5556
2003-08-29,0.6683
2003-09-30,0.2468
2003-10-31,0.5036
2003-11-28,0.6776
2003-12-31,0.7751
2004-01-30,0.8208
2004-02-27,0.4890
2004-03-31,0.4203
2004-04-30,0.2285
2004-05-31,0
2004-06-30,0.2683
2004-07-30,0.1601
2004-08-31,0.7479
2004-09-30,1.0452
2004-10-29,1.0060
2004-11-30,1.1444
2004-12-31,1.1705
2005-01-31,1.2473
2005-02-28,1.8874
2005-03-31,1.8901
2005-04-29,1.4881
2005-05-31,1.6795
2005-06-30,1.6705
2005-07-29,1.8688
2005-08-31,1.3140
2005-09-30,1.1710
2005-10-31,0.4064
2005-11-30,-0.2055
2005-12-30,-0.5808
2006-01-31,0.1251
2006-02-28,0.2802
2006-03-31,0.2361
2006-04-28,0.0381
2006-05-31,0.2408
2006-06-30,0.2644
2006-07-31,1.5076
2006-08-31,2.3216
2006-09-29,2.1359
2006-10-31,2.7963
2006-11-30,2.7629
2006-12-29,2.6825
2007-01-31,2.3602
2007-02-28,1.9920
2007-03-30,2.6583
2007-04-30,2.7669
2007-05-31,3.2727
2007-06-29,2.6258
2007-07-31,2.5910
2007-08-31,1.2380
2007-09-28,1.0208
2007-10-31,1.9005
2007-11-30,0.8691
2007-12-31,0.1933
2008-01-31,0.5635
2008-02-29,-0.5510
2008-03-31,-0.7972
2008-04-30,-0.7093
2008-05-30,1.0491
2008-06-30,0.4940
2008-07-31,-0.1680
2008-08-29,-0.8234
2008-09-30,-2.2844
2008-10-31,-2.9679
2008-11-28,-3.4847
2008-12-31,-3.4633
2009-01-30,-3.8334
2009-02-27,-5.5631
2009-03-31,-5.3436
2009-04-30,-3.8630
2009-05-29,-2.6135
2009-06-30,-2.1564
2009-07-31,1.1554
2009-08-31,1.9340
2009-09-30,2.2943
2009-10-30,2.1293
2009-11-30,2.9721
2009-12-31,5.3049
2010-01-29,4.3379
2010-02-26,3.9831
2010-03-31,3.8745
2010-04-30,4.7144
2010-05-31,0
2010-06-30,2.2798
2010-07-30,2.4269
2010-08-31,1.3243
2010-09-30,0.8178
2010-10-29,1.3776
2010-11-30,2.3070
2010-12-31,2.3355
2011-01-31,3.1096
2011-02-28,4.0667
2011-03-31,5.0577
2011-04-29,6.0823
2011-05-31,6.4358
2011-06-30,7.3208
2011-07-29,6.1386
2011-08-31,4.8410
2011-09-30,3.2379
2011-10-31,4.7111
2011-11-30,5.6058
2011-12-30,5.9364
2012-01-31,5.0082
