,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-1.7959
2000-09-29,-4.0656
2000-10-31,-4.0529
2000-11-30,-0.4813
2000-12-29,-0.1482
2001-01-31,0.8043
2001-02-28,-0.6513
2001-03-30,-1.1694
2001-04-30,0.6791
2001-05-31,2.4276
2001-06-29,-0.9171
2001-07-31,2.8471
2001-08-31,1.0025
2001-09-28,-2.1599
2001-10-31,-1.0674
2001-11-30,-0.4216
2001-12-31,-1.0215
2002-01-31,0.4411
2002-02-28,1.1708
2002-03-29,0
2002-04-30,2.1035
2002-05-31,2.8046
2002-06-28,1.8288
2002-07-31,-0.0685
2002-08-30,-0.9185
2002-09-30,-2.5902
2002-10-31,-0.0420
2002-11-29,0.4384
2002-12-31,-2.6606
2003-01-31,-2.8980
2003-02-28,-3.9556
2003-03-31,-2.5088
2003-04-30,0.8584
2003-05-30,2.4086
2003-06-30,2.7579
2003-07-31,6.3995
2003-08-29,6.0127
2003-09-30,3.3430
2003-10-31,5.2788
2003-11-28,7.5942
2003-12-31,8.3042
2004-01-30,7.5318
2004-02-27,6.8010
2004-03-31,5.7516
2004-04-30,4.8095
2004-05-31,0
2004-06-30,3.8461
2004-07-30,2.9655
2004-08-31,1.5924
2004-09-30,1.0607
2004-10-29,-0.0383
2004-11-30,2.5090
2004-12-31,4.3711
2005-01-31,1.1215
2005-02-28,6.3858
2005-03-31,3.4468
2005-04-29,3.1857
2005-05-31,4.7075
2005-06-30,1.9015
2005-07-29,3.1121
2005-08-31,1.9371
2005-09-30,-0.7464
2005-10-31,-0.1723
2005-11-30,-0.1799
2005-12-30,-0.6732
2006-01-31,0.9480
2006-02-28,2.1438
2006-03-31,3.2656
2006-04-28,4.1908
2006-05-31,2.5264
2006-06-30,1.8481
2006-07-31,-0.1195
2006-08-31,-0.3166
2006-09-29,-1.0131
2006-10-31,-1.3587
2006-11-30,-0.5341
2006-12-29,-1.7987
2007-01-31,0.6779
2007-02-28,-2.0582
2007-03-30,2.6763
2007-04-30,3.2797
2007-05-31,9.1178
2007-06-29,10.9803
2007-07-31,6.5455
2007-08-31,9.1703
2007-09-28,9.1641
2007-10-31,6.1182
2007-11-30,4.9637
2007-12-31,2.4696
2008-01-31,-2.9555
2008-02-29,-4.2697
2008-03-31,-4.7854
2008-04-30,-6.7566
2008-05-30,-1.9962
2008-06-30,-8.6066
2008-07-31,-9.9703
2008-08-29,-7.5526
2008-09-30,-11.5492
2008-10-31,-11.2070
2008-11-28,-14.6741
2008-12-31,-16.6764
2009-01-30,-18.1174
2009-02-27,-18.6741
2009-03-31,-15.9981
2009-04-30,-7.5646
2009-05-29,-11.7022
2009-06-30,-9.0457
2009-07-31,4.7608
2009-08-31,10.6152
2009-09-30,9.9765
2009-10-30,9.1178
2009-11-30,11.8414
2009-12-31,13.8614
2010-01-29,10.7190
2010-02-26,6.9648
2010-03-31,8.2730
2010-04-30,10.3031
2010-05-31,0
2010-06-30,1.5849
2010-07-30,2.8693
2010-08-31,-2.2029
2010-09-30,-0.3710
2010-10-29,1.6667
2010-11-30,6.0510
2010-12-31,7.8365
2011-01-31,6.7154
2011-02-28,3.6114
2011-03-31,5.8779
2011-04-29,10.3405
2011-05-31,9.7114
2011-06-30,7.7423
2011-07-29,-0.9357
2011-08-31,-5.5525
2011-09-30,-11.6006
2011-10-31,-10.1225
2011-11-30,-9.1614
