,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.8188
2000-09-29,1.2005
2000-10-31,1.2689
2000-11-30,1.4724
2000-12-29,1.6903
2001-01-31,1.5278
2001-02-28,1.8737
2001-03-30,0.9427
2001-04-30,1.7090
2001-05-31,1.4051
2001-06-29,1.2006
2001-07-31,1.5007
2001-08-31,1.3377
2001-09-28,1.9497
2001-10-31,2.3240
2001-11-30,2.1370
2001-12-31,1.6177
2002-01-31,3.3936
2002-02-28,2.7674
2002-03-29,0
2002-04-30,2.3929
2002-05-31,2.3622
2002-06-28,2.1580
2002-07-31,0.3333
2002-08-30,0.0686
2002-09-30,1.1394
2002-10-31,0.5977
2002-11-29,-0.0425
2002-12-31,0.4761
2003-01-31,-1.0569
2003-02-28,-1.2985
2003-03-31,-0.0320
2003-04-30,1.9006
2003-05-30,1.3336
2003-06-30,0.7697
2003-07-31,-0.2065
2003-08-29,-0.1433
2003-09-30,-0.5462
2003-10-31,-0.3130
2003-11-28,0.7529
2003-12-31,0.4719
2004-01-30,-0.2096
2004-02-27,0.5835
2004-03-31,0.6747
2004-04-30,1.3842
2004-05-31,0
2004-06-30,2.0711
2004-07-30,2.4550
2004-08-31,3.0521
2004-09-30,2.6067
2004-10-29,1.8861
2004-11-30,1.1213
2004-12-31,1.0920
2005-01-31,0.6954
2005-02-28,1.5765
2005-03-31,1.0324
2005-04-29,-0.0536
2005-05-31,0.6728
2005-06-30,0.0531
2005-07-29,-0.1793
2005-08-31,1.1367
2005-09-30,1.4131
2005-10-31,2.0152
2005-11-30,2.2976
2005-12-30,2.8863
2006-01-31,2.7880
2006-02-28,4.0865
2006-03-31,4.3677
2006-04-28,3.7192
2006-05-31,3.6596
2006-06-30,2.0539
2006-07-31,2.5703
2006-08-31,0.6338
2006-09-29,0.5445
2006-10-31,-0.2200
2006-11-30,-0.6214
2006-12-29,-1.5595
2007-01-31,-2.1326
2007-02-28,-1.2630
2007-03-30,-0.8897
2007-04-30,-0.9094
2007-05-31,-1.4490
2007-06-29,-1.9853
2007-07-31,-1.4458
2007-08-31,-0.7552
2007-09-28,-1.2172
2007-10-31,-1.1374
2007-11-30,-1.6154
2007-12-31,-1.6437
2008-01-31,-2.2493
2008-02-29,-3.1381
2008-03-31,-3.4479
2008-04-30,-2.3796
2008-05-30,-2.5397
2008-06-30,-3.8086
2008-07-31,-4.1252
2008-08-29,-1.8516
2008-09-30,-1.0169
2008-10-31,-0.5488
2008-11-28,0.6686
2008-12-31,1.4165
2009-01-30,0.9337
2009-02-27,-0.9517
2009-03-31,-0.2509
2009-04-30,0.9149
2009-05-29,0.3934
2009-06-30,-0.3820
2009-07-31,0.2380
2009-08-31,0.1075
2009-09-30,0.0573
2009-10-30,-0.7576
2009-11-30,-0.2314
2009-12-31,0.2125
2010-01-29,-0.6333
2010-02-26,-0.7188
2010-03-31,-0.6314
2010-04-30,0.4674
2010-05-31,0
2010-06-30,-0.0215
2010-07-30,0.3613
2010-08-31,0.4233
2010-09-30,1.0980
2010-10-29,2.0063
2010-11-30,2.8464
2010-12-31,2.7217
2011-01-31,2.8301
2011-02-28,2.8708
2011-03-31,2.5299
2011-04-29,2.8955
2011-05-31,3.1673
2011-06-30,2.5004
2011-07-29,0.5843
2011-08-31,-0.7116
2011-09-30,-2.5715
2011-10-31,-0.9844
2011-11-30,-2.1112
2011-12-30,-0.8759
