,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-0.2709
2000-09-29,0.4304
2000-10-31,0.2661
2000-11-30,0.4789
2000-12-29,0.4633
2001-01-31,0.6897
2001-02-28,0.6543
2001-03-30,-0.1603
2001-04-30,1.3849
2001-05-31,1.2283
2001-06-29,0.3790
2001-07-31,0.1065
2001-08-31,0.9299
2001-09-28,0.1278
2001-10-31,0.1371
2001-11-30,-0.0868
2001-12-31,0.3317
2002-01-31,-0.0159
2002-02-28,-0.5106
2002-03-29,0
2002-04-30,0.2040
2002-05-31,-0.2267
2002-06-28,-0.8292
2002-07-31,-0.9360
2002-08-30,-0.4211
2002-09-30,-0.8763
2002-10-31,-1.3273
2002-11-29,-1.3307
2002-12-31,-1.5463
2003-01-31,-1.4799
2003-02-28,-1.0086
2003-03-31,-0.2903
2003-04-30,-0.1515
2003-05-30,0.5277
2003-06-30,0.5437
2003-07-31,0.9792
2003-08-29,1.6637
2003-09-30,1.6137
2003-10-31,1.7395
2003-11-28,1.8549
2003-12-31,2.2242
2004-01-30,2.0184
2004-02-27,2.5238
2004-03-31,1.5528
2004-04-30,1.8039
2004-05-31,0
2004-06-30,2.1026
2004-07-30,1.7103
2004-08-31,1.7056
2004-09-30,2.3743
2004-10-29,1.0491
2004-11-30,1.4452
2004-12-31,0.6897
2005-01-31,1.1859
2005-02-28,3.1371
2005-03-31,2.7847
2005-04-29,2.2076
2005-05-31,3.1287
2005-06-30,3.5378
2005-07-29,4.3477
2005-08-31,6.1982
2005-09-30,7.0600
2005-10-31,4.9662
2005-11-30,3.7725
2005-12-30,3.2933
2006-01-31,7.4465
2006-02-28,5.6955
2006-03-31,5.3959
2006-04-28,5.0303
2006-05-31,2.9021
2006-06-30,3.8531
2006-07-31,6.5859
2006-08-31,5.8566
2006-09-29,3.5710
2006-10-31,3.5671
2006-11-30,6.2811
2006-12-29,3.6306
2007-01-31,2.6665
2007-02-28,2.6264
2007-03-30,6.7895
2007-04-30,3.6649
2007-05-31,8.2109
2007-06-29,10.5480
2007-07-31,7.3721
2007-08-31,4.5905
2007-09-28,4.8765
2007-10-31,7.6398
2007-11-30,5.0848
2007-12-31,6.8160
2008-01-31,-1.0288
2008-02-29,-0.8407
2008-03-31,-7.6650
2008-04-30,-7.7495
2008-05-30,-0.0662
2008-06-30,-1.0519
2008-07-31,-4.2204
2008-08-29,-5.3197
2008-09-30,-8.8273
2008-10-31,-8.3669
2008-11-28,-10.9852
2008-12-31,-9.5374
2009-01-30,-9.1922
2009-02-27,-13.6522
2009-03-31,-11.3494
2009-04-30,-6.1803
2009-05-29,-5.8669
2009-06-30,-7.0435
2009-07-31,1.5233
2009-08-31,3.6452
2009-09-30,3.6664
2009-10-30,2.4098
2009-11-30,3.0289
2009-12-31,3.3366
2010-01-29,0.9740
2010-02-26,-0.4948
2010-03-31,0.3846
2010-04-30,1.2668
2010-05-31,0
2010-06-30,-0.4228
2010-07-30,0.5453
2010-08-31,-1.4194
2010-09-30,1.1911
2010-10-29,2.1680
2010-11-30,2.2335
2010-12-31,2.8377
2011-01-31,7.2255
2011-02-28,9.4751
2011-03-31,10.4617
2011-04-29,11.1756
2011-05-31,11.2583
2011-06-30,10.7026
2011-07-29,7.7784
2011-08-31,5.4397
2011-09-30,0.4138
2011-10-31,0.2275
2011-11-30,-0.9175
2011-12-30,-0.5661
