,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-14.0291
2000-09-29,-25.0988
2000-10-31,-41.2125
2000-11-30,-45.8305
2000-12-29,-57.4403
2001-01-31,-13.9759
2001-02-28,-20.2601
2001-03-30,-2.0922
2001-04-30,5.7212
2001-05-31,2.4422
2001-06-29,10.1947
2001-07-31,12.3858
2001-08-31,5.1430
2001-09-28,-6.2842
2001-10-31,-3.3095
2001-11-30,-7.9427
2001-12-31,2.2596
2002-01-31,-4.5952
2002-02-28,-10.1871
2002-03-29,0
2002-04-30,-14.2878
2002-05-31,-16.2735
2002-06-28,-19.3091
2002-07-31,-14.3791
2002-08-30,-11.8761
2002-09-30,-13.4281
2002-10-31,-10.3621
2002-11-29,-3.5910
2002-12-31,-4.4735
2003-01-31,-1.0119
2003-02-28,0.5782
2003-03-31,2.9519
2003-04-30,10.3773
2003-05-30,12.3021
2003-06-30,10.6740
2003-07-31,9.0535
2003-08-29,9.1372
2003-09-30,7.3645
2003-10-31,8.4144
2003-11-28,9.4643
2003-12-31,6.0407
2004-01-30,4.4355
2004-02-27,1.2781
2004-03-31,-1.2477
2004-04-30,-3.0128
2004-05-31,0
2004-06-30,-0.2663
2004-07-30,-6.7179
2004-08-31,-7.8819
2004-09-30,-3.4997
2004-10-29,2.5943
2004-11-30,3.1497
2004-12-31,3.1877
2005-01-31,0.0989
2005-02-28,1.5749
2005-03-31,3.0736
2005-04-29,4.1311
2005-05-31,7.3037
2005-06-30,3.3399
2005-07-29,2.1987
2005-08-31,-0.3348
2005-09-30,-0.5173
2005-10-31,3.7888
2005-11-30,4.0779
2005-12-30,4.3137
2006-01-31,6.5657
2006-02-28,6.9309
2006-03-31,12.1728
2006-04-28,13.1162
2006-05-31,10.7425
2006-06-30,11.3739
2006-07-31,5.7973
2006-08-31,2.3737
2006-09-29,6.8244
2006-10-31,-0.6695
2006-11-30,-1.4531
2006-12-29,-6.2462
2007-01-31,-4.7550
2007-02-28,-6.8168
2007-03-30,-1.9629
2007-04-30,-1.5064
2007-05-31,3.9105
2007-06-29,-0.5554
2007-07-31,1.7422
2007-08-31,4.9224
2007-09-28,8.7111
2007-10-31,10.0121
2007-11-30,4.0551
2007-12-31,5.1963
2008-01-31,0.2435
2008-02-29,1.7194
2008-03-31,-3.9485
2008-04-30,-1.5520
2008-05-30,1.1184
2008-06-30,-6.1625
2008-07-31,-11.9598
2008-08-29,-7.0070
2008-09-30,-9.7611
2008-10-31,-5.4017
2008-11-28,-7.2808
2008-12-31,-6.3298
2009-01-30,-8.0264
2009-02-27,-10.4306
2009-03-31,-8.0340
2009-04-30,1.2858
2009-05-29,-0.4565
2009-06-30,2.1911
2009-07-31,10.0197
2009-08-31,9.9589
2009-09-30,12.3249
2009-10-30,10.6740
2009-11-30,11.3359
2009-12-31,13.6183
2010-01-29,12.0663
2010-02-26,11.6098
2010-03-31,10.6131
2010-04-30,10.0730
2010-05-31,0
2010-06-30,4.0931
2010-07-30,9.3426
2010-08-31,14.6530
2010-09-30,22.4740
2010-10-29,16.0224
2010-11-30,17.3538
2010-12-31,15.4823
2011-01-31,11.1914
2011-02-28,16.8365
2011-03-31,21.5900
2011-04-29,28.6897
2011-05-31,23.4783
2011-06-30,9.9208
2011-07-29,10.1415
2011-08-31,-2.6552
2011-09-30,-10.0045
2011-10-31,3.6366
2011-11-30,-0.3880
