,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.0575
2000-09-29,2.6245
2000-10-31,4.3527
2000-11-30,5.8202
2000-12-29,5.9564
2001-01-31,5.3035
2001-02-28,6.7406
2001-03-30,5.0232
2001-04-30,5.0059
2001-05-31,6.3042
2001-06-29,3.1811
2001-07-31,2.9918
2001-08-31,2.8735
2001-09-28,-2.9643
2001-10-31,-2.7896
2001-11-30,-4.2229
2001-12-31,-3.9010
2002-01-31,-3.0010
2002-02-28,-2.2987
2002-03-29,0
2002-04-30,2.8691
2002-05-31,4.0581
2002-06-28,1.5992
2002-07-31,2.0535
2002-08-30,2.2248
2002-09-30,1.1667
2002-10-31,1.9015
2002-11-29,0.5990
2002-12-31,-3.2037
2003-01-31,-2.9115
2003-02-28,-3.4627
2003-03-31,-1.8181
2003-04-30,0.7969
2003-05-30,2.5020
2003-06-30,0.2355
2003-07-31,2.6686
2003-08-29,2.0914
2003-09-30,2.1399
2003-10-31,5.6285
2003-11-28,6.0100
2003-12-31,5.3812
2004-01-30,4.1963
2004-02-27,5.3534
2004-03-31,4.0974
2004-04-30,3.6391
2004-05-31,0
2004-06-30,4.4446
2004-07-30,2.4830
2004-08-31,3.0607
2004-09-30,4.4364
2004-10-29,4.7635
2004-11-30,9.1509
2004-12-31,8.2160
2005-01-31,8.2745
2005-02-28,10.3794
2005-03-31,7.7452
2005-04-29,6.9565
2005-05-31,12.9467
2005-06-30,11.3579
2005-07-29,11.6411
2005-08-31,7.5596
2005-09-30,4.9084
2005-10-31,1.3824
2005-11-30,4.7292
2005-12-30,4.3496
2006-01-31,10.9339
2006-02-28,8.3341
2006-03-31,6.0713
2006-04-28,6.2995
2006-05-31,1.2792
2006-06-30,6.3522
2006-07-31,6.0738
2006-08-31,7.3975
2006-09-29,9.7921
2006-10-31,10.5477
2006-11-30,12.2091
2006-12-29,14.5613
2007-01-31,17.6201
2007-02-28,17.2229
2007-03-30,23.8984
2007-04-30,20.7271
2007-05-31,25.1341
2007-06-29,19.1491
2007-07-31,7.8175
2007-08-31,11.9973
2007-09-28,2.1203
2007-10-31,-6.7691
2007-11-30,-13.2375
2007-12-31,-19.1574
2008-01-31,-14.7383
2008-02-29,-16.1671
2008-03-31,-21.5469
2008-04-30,-13.2164
2008-05-30,-4.7263
2008-06-30,-15.8017
2008-07-31,-12.9588
2008-08-29,-6.2497
2008-09-30,-1.6906
2008-10-31,-9.6240
2008-11-28,-21.0452
2008-12-31,-14.4596
2009-01-30,-16.0486
2009-02-27,-28.1762
2009-03-31,-19.2522
2009-04-30,-4.2401
2009-05-29,-9.7326
2009-06-30,-12.1748
2009-07-31,4.5726
2009-08-31,19.7738
2009-09-30,24.1715
2009-10-30,21.5715
2009-11-30,21.4396
2009-12-31,21.9315
2010-01-29,14.5156
2010-02-26,15.9974
2010-03-31,26.4643
2010-04-30,32.3988
2010-05-31,0
2010-06-30,4.4283
2010-07-30,8.8950
2010-08-31,4.3343
2010-09-30,19.0882
2010-10-29,17.5096
2010-11-30,26.6883
2010-12-31,8.9398
2011-01-31,-5.1286
2011-02-28,0.8298
2011-03-31,9.3924
2011-04-29,22.5898
2011-05-31,16.6188
2011-06-30,8.9830
2011-07-29,8.5706
2011-08-31,6.6330
2011-09-30,-7.1854
2011-10-31,13.7880
2011-11-30,6.8013
2011-12-30,11.0154
2012-01-31,10.5537
