,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.2135
2000-09-29,3.6261
2000-10-31,3.9939
2000-11-30,6.6862
2000-12-29,6.7906
2001-01-31,4.6160
2001-02-28,5.2822
2001-03-30,5.7636
2001-04-30,7.2161
2001-05-31,6.7953
2001-06-29,4.0640
2001-07-31,3.4355
2001-08-31,2.7144
2001-09-28,-0.2348
2001-10-31,0.7811
2001-11-30,-1.2940
2001-12-31,-0.4722
2002-01-31,-2.0865
2002-02-28,-0.6622
2002-03-29,0
2002-04-30,-0.2022
2002-05-31,0.1174
2002-06-28,-2.1753
2002-07-31,-4.0595
2002-08-30,-3.6838
2002-09-30,-4.9149
2002-10-31,-7.3579
2002-11-29,-5.1560
2002-12-31,-6.9189
2003-01-31,-9.8009
2003-02-28,-9.7027
2003-03-31,-7.1925
2003-04-30,-3.6013
2003-05-30,-0.4953
2003-06-30,1.0826
2003-07-31,4.4314
2003-08-29,1.9739
2003-09-30,2.6274
2003-10-31,1.1789
2003-11-28,3.8779
2003-12-31,4.2809
2004-01-30,4.2693
2004-02-27,4.7557
2004-03-31,1.6031
2004-04-30,1.9496
2004-05-31,0
2004-06-30,1.7164
2004-07-30,1.2317
2004-08-31,3.0388
2004-09-30,2.2719
2004-10-29,1.2734
2004-11-30,0.8969
2004-12-31,0.7636
2005-01-31,2.6774
2005-02-28,2.5846
2005-03-31,1.9414
2005-04-29,2.2983
2005-05-31,2.4418
2005-06-30,2.6981
2005-07-29,3.9873
2005-08-31,1.8381
2005-09-30,3.0346
2005-10-31,2.2661
2005-11-30,1.5080
2005-12-30,2.1699
2006-01-31,2.1481
2006-02-28,1.3039
2006-03-31,-0.4283
2006-04-28,-2.2640
2006-05-31,-1.1161
2006-06-30,-1.5659
2006-07-31,-0.1351
2006-08-31,0.9619
2006-09-29,0.0260
2006-10-31,2.8027
2006-11-30,3.8053
2006-12-29,4.2340
2007-01-31,6.4109
2007-02-28,7.2070
2007-03-30,8.4222
2007-04-30,8.9563
2007-05-31,6.7611
2007-06-29,5.4754
2007-07-31,2.6052
2007-08-31,2.2585
2007-09-28,2.7313
2007-10-31,3.9884
2007-11-30,1.7291
2007-12-31,0.9627
2008-01-31,-3.1195
2008-02-29,-4.1054
2008-03-31,-1.4372
2008-04-30,0.2921
2008-05-30,-0.7908
2008-06-30,-2.1603
2008-07-31,-3.7982
2008-08-29,-3.3854
2008-09-30,-5.6668
2008-10-31,-7.0606
2008-11-28,-6.0559
2008-12-31,-3.5099
2009-01-30,-6.9681
2009-02-27,-8.4008
2009-03-31,-9.4968
2009-04-30,-7.0909
2009-05-29,-6.1955
2009-06-30,-5.2069
2009-07-31,0.1037
2009-08-31,2.1046
2009-09-30,1.4426
2009-10-30,-0.1605
2009-11-30,1.0441
2009-12-31,5.3630
2010-01-29,5.7217
2010-02-26,5.0129
2010-03-31,4.9298
2010-04-30,3.5934
2010-05-31,0
2010-06-30,1.4538
2010-07-30,4.2380
2010-08-31,3.3164
2010-09-30,1.3535
2010-10-29,1.6418
2010-11-30,2.0320
2010-12-31,1.6145
2011-01-31,2.0652
2011-02-28,2.4263
2011-03-31,1.7631
2011-04-29,1.6297
2011-05-31,2.6663
2011-06-30,1.8950
2011-07-29,1.5727
2011-08-31,2.4265
2011-09-30,2.4758
2011-10-31,3.5039
2011-11-30,3.5497
2011-12-30,6.1354
