,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,16.6345
2000-09-29,15.5427
2000-10-31,13.2042
2000-11-30,3.3140
2000-12-29,8.7662
2001-01-31,15.8657
2001-02-28,12.1512
2001-03-30,5.2907
2001-04-30,5.9561
2001-05-31,1.8669
2001-06-29,2.0995
2001-07-31,12.5517
2001-08-31,10.1874
2001-09-28,3.9923
2001-10-31,5.1357
2001-11-30,9.4962
2001-12-31,13.0362
2002-01-31,13.1977
2002-02-28,6.6409
2002-03-29,0
2002-04-30,2.7843
2002-05-31,2.2933
2002-06-28,-3.8760
2002-07-31,-10.6138
2002-08-30,-9.7546
2002-09-30,-17.4355
2002-10-31,-11.5311
2002-11-29,-9.9807
2002-12-31,-14.7804
2003-01-31,-14.9872
2003-02-28,-16.4665
2003-03-31,-14.9484
2003-04-30,-3.9858
2003-05-30,5.4199
2003-06-30,7.0091
2003-07-31,13.4820
2003-08-29,11.5698
2003-09-30,6.7765
2003-10-31,11.6732
2003-11-28,14.2766
2003-12-31,17.4032
2004-01-30,25.0001
2004-02-27,23.9988
2004-03-31,11.2856
2004-04-30,3.8308
2004-05-31,0
2004-06-30,5.6880
2004-07-30,0.1001
2004-08-31,1.6247
2004-09-30,8.9858
2004-10-29,3.7533
2004-11-30,5.8527
2004-12-31,30.1940
2005-01-31,10.1066
2005-02-28,18.0234
2005-03-31,11.6183
2005-04-29,15.3683
2005-05-31,22.0447
2005-06-30,15.5233
2005-07-29,16.5699
2005-08-31,12.8877
2005-09-30,5.7365
2005-10-31,13.4109
2005-11-30,12.9652
2005-12-30,15.1939
2006-01-31,34.6126
2006-02-28,35.4556
2006-03-31,38.7502
2006-04-28,28.4013
2006-05-31,17.6648
2006-06-30,13.8857
2006-07-31,21.7443
2006-08-31,11.8993
2006-09-29,17.6939
2006-10-31,13.5853
2006-11-30,9.5059
2006-12-29,3.2171
2007-01-31,9.2733
2007-02-28,14.5253
2007-03-30,22.7327
2007-04-30,27.7424
2007-05-31,38.4595
2007-06-29,32.6552
2007-07-31,14.2636
2007-08-31,11.2016
2007-09-28,23.5466
2007-10-31,21.5602
2007-11-30,6.2307
2007-12-31,13.0233
2008-01-31,-14.7481
2008-02-29,-23.3141
2008-03-31,-34.7192
2008-04-30,-32.7327
2008-05-30,-2.9458
2008-06-30,-23.2075
2008-07-31,-44.5642
2008-08-29,-29.1474
2008-09-30,-40.0002
2008-10-31,-39.8258
2008-11-28,-70.6205
2008-12-31,-44.1960
2009-01-30,-54.4674
2009-02-27,-64.7678
2009-03-31,-57.0740
2009-04-30,-17.3451
2009-05-29,-33.7793
2009-06-30,-34.3219
2009-07-31,1.3954
2009-08-31,30.2037
2009-09-30,30.8529
2009-10-30,26.0757
2009-11-30,19.8257
2009-12-31,23.3335
2010-01-29,9.5737
2010-02-26,13.9051
2010-03-31,19.1474
2010-04-30,24.9032
2010-05-31,0
2010-06-30,-5.6977
2010-07-30,2.8295
2010-08-31,-5.5911
2010-09-30,12.8683
2010-10-29,15.8819
2010-11-30,17.4516
2010-12-31,19.2443
2011-01-31,18.4497
2011-02-28,26.0757
2011-03-31,38.0138
2011-04-29,42.8006
2011-05-31,36.3180
2011-06-30,23.7501
2011-07-29,17.5098
2011-08-31,-0.6202
2011-09-30,-18.1493
2011-10-31,-11.7830
2011-11-30,-14.6609
2011-12-30,-2.5388
2012-01-31,-1.9671
