,Monthly Return ($)
2000-01-01,-0.1519768816498095
2000-02-01,0.06691449814126393
2000-03-01,-0.027293844367014986
2000-04-01,-0.1762686567164179
2000-05-01,-0.09512592861025548
2000-06-01,-0.2729275130156187
2000-07-01,-0.17020104654365198
2000-08-01,0.37736475273813475
2000-09-01,-0.07373493975903622
2000-10-01,-0.04708636836628499
2000-11-01,-0.325962325962326
2000-12-01,-0.3697853381936007
2001-01-01,0.11246786632390737
2001-02-01,-0.41132293471981507
2001-03-01,0.003925417075564264
2001-04-01,0.5425219941348973
2001-05-01,0.057667934093789786
2001-06-01,-0.15218693828639906
2001-07-01,-0.11731448763250885
2001-08-01,-0.28422738190552443
2001-09-01,-0.33221476510067116
2001-10-01,0.16917922948073705
2001-11-01,0.6217765042979941
2001-12-01,-0.044169611307420475
2002-01-01,0.3114602587800368
2002-02-01,-0.006342494714587699
2002-03-01,0.014184397163120588
2002-04-01,0.16713286713286712
2002-05-01,0.09227082085080873
2002-06-01,-0.1086121777290181
2002-07-01,-0.11015384615384605
2002-08-01,0.03319502074688785
2002-09-01,0.06626506024096379
2002-10-01,0.21468926553672318
2002-11-01,0.20671834625323005
2002-12-01,-0.19100642398286938
2003-01-01,0.1566966649020647
2003-02-01,0.007322654462242673
2003-03-01,0.18264425261244877
2003-04-01,0.10218978102189791
2003-05-01,0.2509585221331474
2003-06-01,0.01198105321816656
2003-07-01,0.1464757709251101
2003-08-01,0.11239193083573484
2003-09-01,0.045552677029361055
2003-10-01,0.12389015073301679
2003-11-01,-0.008451221752709959
2003-12-01,-0.02501389660922737
2004-01-01,-0.04218928164196123
2004-02-01,-0.14662698412698416
2004-03-01,0.006277609858172495
2004-04-01,0.007393715341959428
2004-05-01,0.11238532110091737
2004-06-01,0.12164948453608249
2004-07-01,-0.28455882352941175
2004-08-01,-0.020041109969167525
2004-09-01,0.07131620346093337
2004-10-01,-0.1647087616250611
2004-11-01,0.16261353647817156
2004-12-01,0.116179435483871
2005-01-01,-0.024158952359449093
2005-02-01,-0.1860249884312818
2005-03-01,-0.02586696986924375
2005-04-01,-0.05573387802742935
2005-05-01,0.09734239802224964
2005-06-01,-0.06814981695297084
2005-07-01,0.3644605621033543
2005-08-01,-0.05426356589147274
2005-09-01,0.060889929742388604
2005-10-01,-0.12008830022075045
2005-11-01,0.2157551430005018
2005-12-01,-0.027032604209657474
2006-01-01,-0.04941675503711551
2006-02-01,-0.16465863453815266
2006-03-01,-0.02430555555555547
2006-04-01,-0.03613468382151652
2006-05-01,-0.01704061346208463
2006-06-01,0.11759607049985554
2006-07-01,-0.30480868665977245
2006-08-01,0.14652287095574557
2006-09-01,0.04184236133636077
2006-10-01,0.18586550435865523
2006-11-01,0.059070622210553925
2006-12-01,-0.02181457610312354
2007-01-01,-0.045362392295995924
2007-02-01,0.03902309530130066
2007-03-01,0.016607051609606405
2007-04-01,0.5413420457401357
2007-05-01,0.12734387738464048
2007-06-01,-0.010558287532542732
2007-07-01,0.14807776640842008
2007-08-01,0.017443340972752575
2007-09-01,0.16568639719684652
2007-10-01,-0.042941492216854504
2007-11-01,0.015816040381379626
2007-12-01,0.0229681978798586
2008-01-01,-0.1612694300518135
2008-02-01,-0.1702702702702703
2008-03-01,0.10594074763455863
2008-04-01,0.10280504908835897
2008-05-01,0.038026198651914145
2008-06-01,-0.10156824307767709
2008-07-01,0.04104732033274239
2008-08-01,0.05855383809274306
2008-09-01,-0.09961638411087737
2008-10-01,-0.21330401319406267
2008-11-01,-0.25401816911250874
2008-12-01,0.20093676814988282
2009-01-01,0.14703588143525748
2009-02-01,0.10149608976538604
2009-03-01,0.13350825744713668
2009-04-01,0.09640522875816981
2009-05-01,-0.031420765027322384
2009-06-01,0.07270162841389927
2009-07-01,0.025101601721252864
2009-08-01,-0.0532882462686568
2009-09-01,0.14989530730385514
2009-10-01,0.2726006855184233
2009-11-01,0.1439272788485817
2009-12-01,-0.01022735633875349
2010-01-01,-0.06772227178114787
2010-02-01,-0.05589665895861562
2010-03-01,0.14670608108108119
2010-04-01,0.009795978493039481
2010-05-01,-0.08490153172866521
2010-06-01,-0.12912482065997122
2010-07-01,0.0789859051803039
2010-08-01,0.05886843667825947
2010-09-01,0.2581911399503325
2010-10-01,0.05201833694129632
2010-11-01,0.061550565877867225
2010-12-01,0.026225769669327326
2011-01-01,-0.05755555555555558
2011-02-01,0.02151615185097855
2011-03-01,0.03947140631311674
2011-04-01,0.0870482429356576
2011-05-01,0.004494152494765258
2011-06-01,0.03965631196298758
2011-07-01,0.08817057068805312
2011-08-01,-0.032761100125831444
2011-09-01,0.004646192445291186
2011-10-01,-0.012579198076122622
2011-11-01,-0.09938644559973775
2011-12-01,-0.09979718134068338
2012-01-01,0.12328134026574245
2012-02-01,-0.07585887677432623
2012-03-01,0.1269964939618231
2012-04-01,0.1451286356229322
2012-05-01,-0.08188874514877109
2012-06-01,0.07251890470151712
2012-07-01,0.021677249835778456
2012-08-01,0.06416630947278179
2012-09-01,0.024368630926007828
2012-10-01,-0.08425173010380616
2012-11-01,0.08225619393618788
2012-12-01,-0.004681610791509638
2013-01-01,0.05831705664288278
2013-02-01,-0.004632768361581996
2013-03-01,0.008400499489158886
2013-04-01,-0.047581522758827766
2013-05-01,0.06063590875064029
2013-06-01,0.03153789004457663
2013-07-01,0.08473477618927583
2013-08-01,-0.06719341345196206
2013-09-01,0.11267705886539958
2013-10-01,0.16437436028659147
2013-11-01,0.08128450951844646
2013-12-01,0.013134495198414697
2014-01-01,-0.10055417638356035
2014-02-01,0.009506816471047452
2014-03-01,-0.07107152720243026
2014-04-01,-0.09583339527001922
2014-05-01,0.027685529214480642
2014-06-01,0.03912973924172114
2014-07-01,-0.036301496397561306
2014-08-01,0.08322949615003683
2014-09-01,-0.0489617744218972
2014-10-01,-0.05266096017863797
2014-11-01,0.10862306030249469
2014-12-01,-0.08354004252303315
2015-01-01,0.1423554051876912
2015-02-01,0.07229289481849221
2015-03-01,-0.021201599326599374
2015-04-01,0.13351249664068776
2015-05-01,0.0176632367584999
2015-06-01,0.01132260093656079
2015-07-01,0.23511253426708745
2015-08-01,-0.04338338151636667
2015-09-01,-0.0019497358107976037
2015-10-01,0.22272363203031897
2015-11-01,0.0621505032752836
2015-12-01,0.01668170878459696
2016-01-01,-0.13151548328870077
2016-02-01,-0.058739352640545195
2016-03-01,0.07442264533410548
2016-04-01,0.11109426588504823
2016-05-01,0.09581709850058351
2016-06-01,-0.009919893745071073
2016-07-01,0.060353260110114215
2016-08-01,0.013639778073562647
2016-09-01,0.08860315148993703
2016-10-01,-0.05671734483046886
2016-11-01,-0.049694867184928215
2016-12-01,-0.0009326245386840348
2017-01-01,0.09816368170482881
2017-02-01,0.02618157089425366
2017-03-01,0.049110101296980124
2017-04-01,0.043370857490919734
2017-05-01,0.07527648947556198
2017-06-01,-0.02676399026763987
2017-07-01,0.020433884297520688
2017-08-01,-0.007268825042013316
2017-09-01,-0.019630838262288397
2017-10-01,0.14971654444271065
2017-11-01,0.06466234800231607
2017-12-01,-0.006186530698959025
2018-01-01,0.24063892190479463
2018-02-01,0.04242912970659374
2018-03-01,-0.0430493570035374
2018-04-01,0.08207470255779592
2018-05-01,0.04053941882219214
2018-06-01,0.04306525447650378
2018-07-01,0.045675961877868154
2018-08-01,0.1323645242596092
2018-09-01,-0.0048243413109687605
2018-10-01,-0.20219171243135292
2018-11-01,0.057671729213208955
2018-12-01,-0.11134974588355018
2019-01-01,0.14431713016904468
2019-02-01,-0.04590598872423246
2019-03-01,0.08593573724105563
2019-04-01,0.08185876737329778
2019-05-01,-0.07861325083570381
2019-06-01,0.0667917321570417
2019-07-01,-0.014179116300438888
2019-08-01,-0.04847384265955279
2019-09-01,-0.022732774490651808
2019-10-01,0.023474719311485037
2019-11-01,0.013587293010480339
2019-12-01,0.026121723678365072
2020-01-01,0.08706381504892202
2020-02-01,-0.062213748058465135
2020-03-01,0.03502057067020581
2020-04-01,0.26890014976509446
2020-05-01,-0.012784963621665368
2020-06-01,0.1295667732571233
2020-07-01,0.14711362104087966
2020-08-01,0.09046096287776328
2020-09-01,-0.08757852887312512
2020-10-01,-0.03575409768382809
2020-11-01,0.043439882746241
2020-12-01,0.028058357849017
2021-01-01,-0.01557601790643337
2021-02-01,-0.03532842617428733
2021-03-01,0.0003718157216621165
2021-04-01,0.12066268486916965
2021-05-01,-0.07047026319280614
2021-06-01,0.06735503727812286
2021-07-01,-0.032722315241151545
2021-08-01,0.04303414783672266
2021-09-01,-0.05351807513563189
2021-10-01,0.02660241580011191
2021-11-01,0.03992373451784026
2021-12-01,-0.04925193965332886
2022-01-01,-0.10282994535650247
2022-02-01,0.026672505490611842
2022-03-01,0.06143732539739366
