,Monthly Return ($)
2000-01-01,-0.20454545454545459
2000-02-01,0.22857142857142865
2000-03-01,0.09302325581395343
2000-04-01,-0.08510638297872342
2000-05-01,-0.29060465116279066
2000-06-01,-0.32782585890375027
2000-07-01,0.0
2000-08-01,-0.1463129145532579
2000-09-01,-0.08592321755027432
2000-10-01,0.21900000000000008
2000-11-01,-0.1796554552912224
2000-12-01,-0.15600000000000003
2001-01-01,0.03672985781990534
2001-02-01,-0.20000000000000007
2001-03-01,0.3571428571428572
2001-04-01,-0.18421052631578938
2001-05-01,0.6451612903225805
2001-06-01,-0.05882352941176472
2001-07-01,0.10416666666666674
2001-08-01,0.39622641509433976
2001-09-01,-0.21621621621621623
2001-10-01,0.18965517241379315
2001-11-01,-0.017391304347826098
2001-12-01,0.34218289085545717
2002-01-01,-0.03296703296703285
2002-02-01,-0.045454545454545525
2002-03-01,0.3666666666666667
2002-04-01,-0.054006968641115094
2002-05-01,-0.03130755064456725
2002-06-01,0.011406844106463865
2002-07-01,-0.07518796992481214
2002-08-01,-0.23780487804878048
2002-09-01,0.17333333333333334
2002-10-01,-0.09090909090909094
2002-11-01,0.11250000000000004
2002-12-01,-0.06292134831460683
2003-01-01,-0.06474820143884896
2003-02-01,-0.03076923076923077
2003-03-01,-0.06613756613756616
2003-04-01,0.11898016997167149
2003-05-01,0.14936708860759484
2003-06-01,-0.06387665198237891
2003-07-01,0.16470588235294126
2003-08-01,0.2787878787878788
2003-09-01,0.11848341232227488
2003-10-01,0.11864406779661008
2003-11-01,0.06060606060606055
2003-12-01,0.14642857142857157
2004-01-01,0.03842159916926269
2004-02-01,-0.06899999999999995
2004-03-01,0.0429645542427497
2004-04-01,-0.02780638516992806
2004-05-01,-0.05720338983050843
2004-06-01,0.06292134831460672
2004-07-01,-0.02748414376321373
2004-08-01,-0.010869565217391242
2004-09-01,-0.02857142857142858
2004-10-01,-0.013574660633484115
2004-11-01,-0.10091743119266061
2004-12-01,0.06632653061224492
2005-01-01,-0.08492822966507163
2005-02-01,-0.07973856209150332
2005-03-01,0.08096590909090917
2005-04-01,-0.24047306176084104
2005-05-01,0.1262975778546711
2005-06-01,0.16129032258064524
2005-07-01,0.050264550264550456
2005-08-01,0.022670025188916698
2005-09-01,0.019704433497536922
2005-10-01,-0.016908212560386326
2005-11-01,0.07493857493857492
2005-12-01,0.0034285714285713365
2006-01-01,-0.009111617312072884
