,Monthly Return ($)
2000-01-01,0.032581453634085156
2000-02-01,-0.0847491909385113
2000-03-01,-0.07602209944751381
2000-04-01,-0.05812006696962446
2000-05-01,0.04900964956830878
2000-06-01,-0.23747276688453167
2000-07-01,0.11301587301587301
2000-08-01,0.1534512264689103
2000-09-01,-0.25049455984174085
2000-10-01,0.29693170570768745
2000-11-01,0.023912490460442637
2000-12-01,0.18335403726708077
2001-01-01,-0.009447826999790077
2001-02-01,-0.025858414582450195
2001-03-01,-0.209094865100087
2001-04-01,0.23878954607977998
2001-05-01,0.04374861203642011
2001-06-01,-0.18893617021276599
2001-07-01,-0.5789611752360965
2001-08-01,0.0
2001-09-01,-0.0853582554517135
2001-10-01,-0.06130790190735702
2001-11-01,0.1973875181422351
2001-12-01,0.08242424242424229
2002-01-01,0.0778275475923853
2002-02-01,0.025974025974025983
2002-03-01,0.01569620253164561
2002-04-01,0.0702891326021935
2002-05-01,0.02189101071262245
2002-06-01,-0.08933454876937108
2002-07-01,-0.07407407407407407
2002-08-01,-0.00432432432432428
2002-09-01,-0.11672095548317052
2002-10-01,0.017209588199139647
2002-11-01,0.27190332326283984
2002-12-01,-0.016152019002375284
2003-01-01,0.11298889425398362
2003-02-01,-0.0017353579175705125
2003-03-01,-0.10039113428943947
2003-04-01,0.10144927536231885
2003-05-01,0.037280701754385914
2003-06-01,0.008033826638477848
2003-07-01,0.08389261744966436
2003-08-01,0.05340557275541791
2003-09-01,-0.035635562086700934
2003-10-01,0.18285714285714283
2003-11-01,0.07085346215780985
2003-12-01,0.07067669172932334
2004-01-01,-0.08511235955056184
2004-02-01,-0.06478354313785695
2004-03-01,0.13821405121470787
2004-04-01,-0.05710989327949245
2004-05-01,0.03579076170082596
2004-06-01,0.10779681039574718
2004-07-01,-0.0026659557451346183
2004-08-01,0.04250200481154787
2004-09-01,-0.007692307692307665
2004-10-01,0.07726098191214459
2004-11-01,0.1345646437994723
2004-12-01,0.04756871035940802
2005-01-01,0.14328960645812305
2005-02-01,0.09708737864077666
2005-03-01,-0.08865647626709572
2005-04-01,-0.18379237288135597
2005-05-01,0.11118321436296785
2005-06-01,-0.051781195250145906
2005-07-01,0.057483063026072534
2005-08-01,0.010289264220539662
2005-09-01,0.016525749423520253
2005-10-01,0.004725897920604849
2005-11-01,0.06171213546566334
2005-12-01,0.04837852206273263
2006-01-01,0.11680189317106149
2006-02-01,0.03178447101558968
2006-03-01,0.05486284289276799
2006-04-01,0.00764844945070231
2006-05-01,-0.0576869997239855
2006-06-01,0.05462800234329235
2006-07-01,-0.13928621024857668
2006-08-01,-0.09035172636334288
2006-09-01,0.030507272082298753
2006-10-01,0.06712564543889843
2006-11-01,0.0496774193548386
2006-12-01,-0.06146281499692685
2007-01-01,0.0021283562540930223
2007-02-01,0.013723247835320862
2007-03-01,-0.035132957292506095
2007-04-01,-0.005511942542174686
2007-05-01,0.14292912327846818
2007-06-01,0.020426157237325437
2007-07-01,0.007920506912442393
2007-08-01,0.00671524503500498
2007-09-01,-0.013482827135963493
2007-10-01,-0.009063444108761476
2007-11-01,-0.014372822299651533
2007-12-01,0.015760789512446527
2008-01-01,-0.17488399071925753
2008-02-01,-0.038488576449912104
2008-03-01,0.049533906050082344
2008-04-01,-0.05555555555555569
2008-05-01,0.07966070440715467
2008-06-01,-0.2531169940222032
2008-07-01,0.017836725360164785
2008-08-01,0.06066052572455627
2008-09-01,-0.20906587587375547
2008-10-01,-0.25897161221210496
2008-11-01,0.12576797976147436
2008-12-01,0.03499197431781709
2009-01-01,-0.1923076923076924
2009-02-01,-0.22811059907834097
2009-03-01,0.08656716417910437
2009-04-01,0.4464285714285714
2009-05-01,-0.028490028490028463
2009-06-01,0.04659498207885293
2009-07-01,0.2892278953922789
2009-08-01,0.010625452789181367
2009-09-01,0.017921146953405076
2009-10-01,-0.03873239436619713
2009-11-01,0.06202686202686203
2009-12-01,0.08024833295010336
2010-01-01,0.026819923371647514
2010-02-01,0.12126865671641784
2010-03-01,0.04196709188389702
2010-04-01,0.07735982966643018
2010-05-01,-0.12005928853754944
2010-06-01,-0.08122777465843156
2010-07-01,0.1030759828885719
2010-08-01,-0.05558633425669435
2010-09-01,0.20707860774344922
2010-10-01,0.010367730439008627
2010-11-01,0.06012506012506025
2010-12-01,0.08454325468844504
2011-01-01,0.12968902524055248
2011-02-01,0.08295272188618696
2011-03-01,0.07887837683802568
2011-04-01,-0.07945060750132071
2011-05-01,-0.04613795478021343
2011-06-01,0.043917699434484536
2011-07-01,-0.1728907330567081
2011-08-01,-0.10632664437012274
2011-09-01,-0.1267737408389209
2011-10-01,0.20803571428571432
2011-11-01,0.1090909090909089
2011-12-01,-0.02212448353991736
2012-01-01,0.061332969878697075
2012-02-01,0.027096442789264152
2012-03-01,-0.003500875218804711
2012-04-01,-0.02961104140526971
2012-05-01,-0.06245151280062056
2012-06-01,-0.08895324782788583
2012-07-01,0.019679079624583595
2012-08-01,0.06977434679334915
2012-09-01,-0.034832084374132766
2012-10-01,0.02171099928109288
2012-11-01,0.11511398817900353
2012-12-01,0.05994447248864221
2013-01-01,0.061912132396714004
2013-02-01,0.012893822177374226
2013-03-01,-0.044166482178437105
2013-04-01,-0.018181818181818077
2013-05-01,0.03821656050955413
2013-06-01,-0.05544194501249711
2013-07-01,0.16490257397161412
2013-08-01,0.003923593185338303
2013-09-01,0.09986629641057276
2013-10-01,0.03244810173929302
2013-11-01,0.028711167466715093
2013-12-01,0.04032400070434927
2014-01-01,-0.02809749492213942
2014-02-01,0.06966213862765591
2014-03-01,0.013920547053077215
2014-04-01,-0.043115214773183363
2014-05-01,0.015942272193320894
2014-06-01,0.03369672943508428
2014-07-01,-0.10786193672099709
2014-08-01,0.04433100483610963
2014-09-01,-0.05771374667695739
2014-10-01,0.02247906807426281
2014-11-01,0.02723631508678248
2014-12-01,-0.03647864136556622
2015-01-01,-0.02050359712230221
2015-02-01,0.07455012853470433
2015-03-01,-0.008971291866028852
2015-04-01,0.022501939822398453
2015-05-01,0.036172006745362584
2015-06-01,0.014240377573439655
2015-07-01,-0.06306161745827987
2015-08-01,-0.04238739510190104
