,Monthly Return ($)
2000-01-01,0.4520411549950216
2000-02-01,0.9485714285714286
2000-03-01,-0.18181818181818177
2000-04-01,-0.36014336917562717
2000-05-01,-0.17656285010082906
2000-06-01,0.945578231292517
2000-07-01,-0.09790209790209792
2000-08-01,0.627906976744186
2000-09-01,0.08571428571428563
2000-10-01,-0.09298245614035083
2000-11-01,-0.1894584139264991
2000-12-01,-0.22515212981744426
2001-01-01,-0.19448721897135812
2001-02-01,-0.4383483081628752
2001-03-01,-0.2236215112321307
2001-04-01,0.022797018851380857
2001-05-01,0.11444492070295764
2001-06-01,-0.07692307692307687
2001-07-01,-0.2287499999999999
2001-08-01,0.01836844948676397
2001-09-01,-0.09708222811671097
2001-10-01,0.011163337250293948
2001-11-01,0.239395700174317
2001-12-01,0.14580403187998137
2002-01-01,-0.08756137479541737
2002-02-01,-0.03991031390134536
2002-03-01,0.09808500700607192
2002-04-01,-0.21395150999574652
2002-05-01,-0.14826839826839833
2002-06-01,-0.037484116899618836
2002-07-01,0.023762376237623783
2002-08-01,-0.2346872985170858
2002-09-01,-0.023588879528222306
2002-10-01,-0.12079378774805871
2002-11-01,0.7203140333660454
2002-12-01,-0.1945236737022249
2003-01-01,-0.10977337110481578
2003-02-01,-0.12410501193317425
2003-03-01,0.10445049954586749
2003-04-01,0.08141447368421062
2003-05-01,0.06539923954372617
2003-06-01,0.22698072805139202
2003-07-01,-0.022105875509016992
2003-08-01,-0.16180844735276612
2003-09-01,0.2015613910574876
2003-10-01,0.09746012994683984
2003-11-01,0.009687836383208026
2003-12-01,-0.09328358208955223
2004-01-01,0.06760728982951192
2004-02-01,0.25936123348017626
2004-03-01,0.03935286401399196
2004-04-01,-0.05258729490954983
2004-05-01,-0.1096802841918294
2004-06-01,-0.0723192019950124
2004-07-01,-0.14408602150537642
2004-08-01,0.027638190954773822
2004-09-01,0.10024449877750619
2004-10-01,-0.008611111111111125
2004-11-01,0.15886803026057716
2004-12-01,0.2185686653771759
