,ROC_daily_20
2000-01-31,2.2409
2000-02-29,20.7306
2000-03-31,12.5328
2000-04-28,-5.8400
2000-05-31,-16.2647
2000-06-30,-1.2737
2000-07-31,2.9578
2000-08-31,6.6014
2000-09-29,-19.4958
2000-10-31,-4.2133
2000-11-30,-8.1527
2000-12-29,-20.1128
2001-01-31,12.3987
2001-02-28,-37.6579
2001-03-30,-28.7517
2001-04-30,7.4004
2001-05-31,-3.7000
2001-06-29,-3.4483
2001-07-31,-0.0520
2001-08-31,-18.5536
2001-09-28,-33.2603
2001-10-31,21.2903
2001-11-30,15.7418
2001-12-31,-11.3992
2002-01-31,2.9641
2002-02-28,-26.2151
2002-03-29,0
2002-04-30,-10.7795
2002-05-31,15.6891
2002-06-28,-11.5970
2002-07-31,5.0159
2002-08-30,16.2321
2002-09-30,-24.1679
2002-10-31,13.8493
2002-11-29,33.4526
2002-12-31,-13.0146
2003-01-31,-1.9795
2003-02-28,0.7931
2003-03-31,-5.3936
2003-04-30,15.5624
2003-05-30,8.5317
2003-06-30,-0.0595
2003-07-31,9.1265
2003-08-29,-0.0522
2003-09-30,0.0000
2003-10-31,0.8189
2003-11-28,8.8207
2003-12-31,4.8464
2004-01-30,6.1081
2004-02-27,-10.7858
2004-03-31,3.8326
2004-04-30,-11.9208
2004-05-31,0
2004-06-30,6.5647
2004-07-30,-9.4764
2004-08-31,-9.5468
2004-09-30,-5.1860
2004-10-29,1.4791
2004-11-30,-2.6480
2004-12-31,0.6250
2005-01-31,-6.6253
2005-02-28,-2.6816
2005-03-31,0.8455
2005-04-29,-2.4294
2005-05-31,12.3986
2005-06-30,-4.0241
2005-07-29,0.3669
2005-08-31,-9.8260
2005-09-30,1.5297
2005-10-31,-1.6347
2005-11-30,0.3432
2005-12-30,-3.2222
2006-01-31,8.4696
2006-02-28,7.1466
2006-03-31,2.9943
2006-04-28,-4.6427
2006-05-31,-7.9944
2006-06-30,-4.4521
2006-07-31,-8.4485
2006-08-31,25.2278
2006-09-29,4.5020
2006-10-31,2.9437
2006-11-30,11.6598
2006-12-29,1.5608
2007-01-31,-2.5979
2007-02-28,-1.1810
2007-03-30,0.9091
2007-04-30,4.7395
2007-05-31,-2.7105
2007-06-29,3.6858
2007-07-31,3.6572
2007-08-31,8.3503
2007-09-28,5.4085
2007-10-31,1.8795
2007-11-30,-12.9273
2007-12-31,-3.3908
2008-01-31,-7.6865
2008-02-29,-0.4490
2008-03-31,-1.2300
2008-04-30,2.7244
2008-05-30,0.1875
2008-06-30,-11.7268
2008-07-31,-3.7215
2008-08-29,9.3679
2008-09-30,-5.0105
2008-10-31,-16.3765
2008-11-28,-7.0264
2008-12-31,6.3969
2009-01-30,-8.1595
2009-02-27,-8.5374
2009-03-31,16.5393
2009-04-30,10.6529
2009-05-29,-4.2443
2009-06-30,-4.8955
2009-07-31,18.9730
2009-08-31,-4.3020
2009-09-30,11.1951
2009-10-30,0.6176
2009-11-30,2.5866
2009-12-31,0.2933
2010-01-29,-7.0720
2010-02-26,8.0373
2010-03-31,4.7907
2010-04-30,4.2586
2010-05-31,0
2010-06-30,-8.7366
2010-07-30,8.5136
2010-08-31,-16.0999
2010-09-30,8.0948
2010-10-29,4.3359
2010-11-30,-16.4049
2010-12-31,5.2549
2011-01-31,4.5477
2011-02-28,-11.3235
2011-03-31,-7.1290
2011-04-29,2.1574
2011-05-31,-4.4369
2011-06-30,-3.9385
2011-07-29,2.6979
2011-08-31,1.1620
2011-09-30,-2.0228
2011-10-31,22.4579
2011-11-30,5.9693
2011-12-30,-2.6911
2012-01-31,9.0059
2012-02-29,1.1962
2012-03-30,7.0344
2012-04-30,-4.3383
