,ROC_daily_20
2000-01-31,-1.3906
2000-02-29,-15.3377
2000-03-31,-5.9996
2000-04-28,-2.6977
2000-05-31,15.4162
2000-06-30,9.6327
2000-07-31,6.7375
2000-08-31,-16.4444
2000-09-29,5.0694
2000-10-31,7.2278
2000-11-30,3.1560
2000-12-29,-2.6984
2001-01-31,-4.6210
2001-02-28,-8.4269
2001-03-30,-13.7455
2001-04-30,2.2808
2001-05-31,-0.3574
2001-06-29,-5.5079
2001-07-31,-2.1930
2001-08-31,8.8814
2001-09-28,-4.4544
2001-10-31,4.5415
2001-11-30,-2.9825
2001-12-31,0.4046
2002-01-31,-7.8365
2002-02-28,8.0730
2002-03-29,0
2002-04-30,6.1783
2002-05-31,-3.6086
2002-06-28,1.1620
2002-07-31,-11.8913
2002-08-30,1.7964
2002-09-30,-5.5927
2002-10-31,-8.1786
2002-11-29,-1.3689
2002-12-31,-3.0088
2003-01-31,-9.7882
2003-02-28,2.6020
2003-03-31,3.8359
2003-04-30,0.0248
2003-05-30,12.6855
2003-06-30,1.8082
2003-07-31,-3.0401
2003-08-29,-2.7486
2003-09-30,-1.3877
2003-10-31,5.3588
2003-11-28,1.5633
2003-12-31,7.9558
2004-01-30,-2.9754
2004-02-27,0.7461
2004-03-31,2.8917
2004-04-30,-0.0198
2004-05-31,0
2004-06-30,-0.6743
2004-07-30,-12.9071
2004-08-31,1.3602
2004-09-30,-9.7582
2004-10-29,0.8683
2004-11-30,-2.3995
2004-12-31,3.0183
2005-01-31,-0.3602
2005-02-28,3.1574
2005-03-31,-2.5449
2005-04-29,4.9783
2005-05-31,2.4329
2005-06-30,-6.1675
2005-07-29,4.8144
2005-08-31,-1.4999
2005-09-30,-0.9412
2005-10-31,-0.9951
2005-11-30,0.7448
2005-12-30,-5.9057
2006-01-31,2.6544
2006-02-28,0.5269
2006-03-31,0.8983
2006-04-28,-0.3799
2006-05-31,4.2377
2006-06-30,-1.2741
2006-07-31,3.4403
2006-08-31,1.7946
2006-09-29,0.4028
2006-10-31,4.8474
2006-11-30,1.0747
2006-12-29,3.0322
2007-01-31,-0.7668
2007-02-28,-2.3635
2007-03-30,5.3537
2007-04-30,8.7292
2007-05-31,0.5312
2007-06-29,-0.2722
2007-07-31,-0.8562
2007-08-31,0.9384
2007-09-28,8.2770
2007-10-31,7.2781
2007-11-30,2.5208
2007-12-31,-1.1755
2008-01-31,-3.4212
2008-02-29,-0.9153
2008-03-31,4.7909
2008-04-30,-2.6298
2008-05-30,-3.0970
2008-06-30,-8.2006
2008-07-31,0.2531
2008-08-29,-2.0135
2008-09-30,2.4848
2008-10-31,-16.1879
2008-11-28,5.8273
2008-12-31,3.0503
2009-01-30,-5.6329
2009-02-27,-6.1998
2009-03-31,14.3584
2009-04-30,-4.0348
2009-05-29,14.1928
2009-06-30,-2.5473
2009-07-31,1.9223
2009-08-31,-1.6734
2009-09-30,11.5340
2009-10-30,-1.0395
2009-11-30,8.0663
2009-12-31,-1.6563
2010-01-29,-5.9466
2010-02-26,-2.6947
2010-03-31,2.8212
2010-04-30,-3.3454
2010-05-31,0
2010-06-30,-3.5547
2010-07-30,10.1539
2010-08-31,-0.8824
2010-09-30,2.8856
2010-10-29,3.7212
2010-11-30,3.0764
2010-12-31,1.3405
2011-01-31,-4.4397
2011-02-28,2.7488
2011-03-31,1.9080
2011-04-29,1.6883
2011-05-31,-1.3438
2011-06-30,2.6282
2011-07-29,1.0700
2011-08-31,2.9971
2011-09-30,-3.4499
2011-10-31,4.4329
2011-11-30,0.9955
2011-12-30,4.6985
2012-01-31,-3.4872
2012-02-29,3.4503
2012-03-30,7.7585
2012-04-30,3.1212
2012-05-31,-3.1493
2012-06-29,7.7082
2012-07-31,2.3822
2012-08-31,-7.4601
2012-09-28,2.8206
2012-10-31,-3.1266
2012-11-30,2.2701
2012-12-31,-4.4040
2013-01-31,-0.9574
2013-02-28,3.2533
2013-03-29,0
2013-04-30,3.9538
2013-05-31,-4.6949
2013-06-28,0.9954
2013-07-31,-0.7184
2013-08-30,-5.0721
2013-09-30,-0.0631
2013-10-31,6.4855
2013-11-29,2.2745
2013-12-31,3.0689
2014-01-31,-6.9848
2014-02-28,0.0786
2014-03-31,2.2206
2014-04-30,6.1963
2014-05-30,0.3188
2014-06-30,4.4533
2014-07-31,-7.0939
2014-08-29,6.1848
2014-09-30,3.1944
2014-10-31,-2.6047
2014-11-28,9.0307
2014-12-31,-5.2088
2015-01-30,-2.4870
2015-02-27,2.8504
2015-03-31,-4.8199
2015-04-30,-0.2950
2015-05-29,0.9862
2015-06-30,-3.5061
2015-07-31,4.0263
2015-08-31,-5.3442
2015-09-30,4.4315
2015-10-30,4.8527
2015-11-30,1.4072
2015-12-31,0.4442
2016-01-29,-1.4919
2016-02-29,0.4893
2016-03-31,6.8065
2016-04-29,-4.3348
2016-05-31,-0.8448
2016-06-30,2.1503
2016-07-29,-3.7503
2016-08-31,-0.4812
2016-09-30,-1.5679
2016-10-31,0.8803
2016-11-30,-3.3875
2016-12-30,3.2114
2017-01-31,0.2653
2017-02-28,1.4016
2017-03-31,0.7853
2017-04-28,1.2911
2017-05-31,4.7937
2017-06-30,-1.4632
2017-07-31,2.2074
2017-08-31,-0.2628
2017-09-29,-0.3926
2017-10-31,1.7482
2017-11-30,0.7424
2017-12-29,0.2403
2018-01-31,4.5015
2018-02-28,-8.8378
2018-03-30,0
2018-04-30,1.2655
2018-05-31,2.2349
2018-06-29,2.6264
2018-07-31,6.5829
2018-08-31,-4.3973
2018-09-28,3.6331
2018-10-31,4.3819
2018-11-30,6.4125
2018-12-31,-3.3279
2019-01-31,2.5570
2019-02-28,-5.2654
2019-03-29,4.1652
2019-04-30,5.0086
2019-05-31,1.5292
2019-06-28,4.4542
2019-07-31,1.2505
2019-08-30,5.1787
2019-09-30,-0.3610
2019-10-31,1.0958
2019-11-29,-1.1574
2019-12-31,2.9767
2020-01-31,6.2011
2020-02-28,-9.1233
2020-03-31,-20.3990
2020-04-30,8.9506
2020-05-29,1.7215
2020-06-30,-3.8769
2020-07-31,5.2585
2020-08-31,6.9762
2020-09-30,1.3216
2020-10-30,-2.6337
2020-11-30,8.2189
2020-12-31,5.2389
2021-01-29,-11.5540
2021-02-26,-0.3255
2021-03-31,6.3417
2021-04-30,2.7995
2021-05-31,0
2021-06-30,-1.7674
2021-07-30,5.6894
2021-08-31,-1.0717
2021-09-30,-6.7460
2021-10-29,6.3184
2021-11-30,-5.8750
2021-12-31,11.5696
2022-01-31,3.0400
2022-02-28,2.3011
2022-03-31,-0.0064
