,ROC_daily_20
2000-01-31,-14.5296
2000-02-29,-18.2379
2000-03-31,19.9837
2000-04-28,3.3011
2000-05-31,-3.6099
2000-06-30,-17.7564
2000-07-31,-2.4845
2000-08-31,20.0318
2000-09-29,-25.5375
2000-10-31,6.5181
2000-11-30,7.1132
2000-12-29,4.0497
2001-01-31,9.0573
2001-02-28,0.0503
2001-03-30,-9.9546
2001-04-30,18.3581
2001-05-31,6.3739
2001-06-29,-16.5147
2001-07-31,2.8249
2001-08-31,-5.8951
2001-09-28,-18.7890
2001-10-31,4.3357
2001-11-30,9.2255
2001-12-31,-0.1910
2002-01-31,5.1093
2002-02-28,18.4797
2002-03-29,0
2002-04-30,2.0429
2002-05-31,1.1025
2002-06-28,-9.3148
2002-07-31,-13.2429
2002-08-30,7.4397
2002-09-30,-8.2823
2002-10-31,13.7026
2002-11-29,18.9527
2002-12-31,-6.8772
2003-01-31,-11.9534
2003-02-28,1.3107
2003-03-31,-1.0259
2003-04-30,14.3450
2003-05-30,1.5252
2003-06-30,5.4367
2003-07-31,13.4491
2003-08-29,10.3056
2003-09-30,-9.1929
2003-10-31,8.0501
2003-11-28,2.8922
2003-12-31,8.0720
2004-01-30,-1.9888
2004-02-27,1.0129
2004-03-31,0.5948
2004-04-30,-4.1716
2004-05-31,0
2004-06-30,4.5455
2004-07-30,1.0890
2004-08-31,-4.2522
2004-09-30,4.5210
2004-10-29,-0.3640
2004-11-30,9.1098
2004-12-31,4.4213
2005-01-31,-7.3724
2005-02-28,14.4800
2005-03-31,-6.5799
2005-04-29,-3.5750
2005-05-31,0.2906
2005-06-30,-8.0541
2005-07-29,9.5585
2005-08-31,1.0355
2005-09-30,-4.7939
2005-10-31,-0.5526
2005-11-30,6.8338
2005-12-30,-1.4645
2006-01-31,-2.7248
2006-02-28,3.7995
2006-03-31,0.8203
2006-04-28,3.7713
2006-05-31,-3.8264
2006-06-30,-3.3657
2006-07-31,-16.3160
2006-08-31,0.6189
2006-09-29,-0.1052
2006-10-31,-5.7752
