,ROC_daily_20
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,20.5834
2001-12-31,-2.6549
2002-01-31,9.0164
2002-02-28,10.6245
2002-03-29,0
2002-04-30,13.6667
2002-05-31,-0.2813
2002-06-28,-4.8237
2002-07-31,6.4784
2002-08-30,-5.3823
2002-09-30,2.9948
2002-10-31,-5.6321
2002-11-29,-5.9524
2002-12-31,10.1190
2003-01-31,-2.0047
2003-02-28,-2.6776
2003-03-31,12.2691
2003-04-30,2.5243
2003-05-30,5.3274
2003-06-30,6.4578
2003-07-31,-2.6682
2003-08-29,-1.7318
2003-09-30,-3.7642
2003-10-31,-6.2217
2003-11-28,7.3214
2003-12-31,0.5227
2004-01-30,9.0400
2004-02-27,4.8171
2004-03-31,3.8259
2004-04-30,-2.8728
2004-05-31,0
2004-06-30,1.0265
2004-07-30,-6.9922
2004-08-31,-0.1475
2004-09-30,7.9159
2004-10-29,-7.2985
2004-11-30,28.8530
2004-12-31,8.2149
2005-01-31,5.6522
2005-02-28,1.2106
2005-03-31,2.8724
2005-04-29,2.4870
2005-05-31,3.0369
2005-06-30,2.9568
2005-07-29,1.5796
2005-08-31,0.3921
2005-09-30,2.7371
2005-10-31,-1.5166
2005-11-30,2.4263
2005-12-30,2.6898
2006-01-31,-3.7473
2006-02-28,1.7625
2006-03-31,2.3124
2006-04-28,-8.0430
2006-05-31,-0.6523
2006-06-30,-0.0961
2006-07-31,2.3774
2006-08-31,3.9060
2006-09-29,-0.4651
2006-10-31,-1.3189
2006-11-30,0.7188
2006-12-29,3.9910
2007-01-31,-0.3940
2007-02-28,1.9782
2007-03-30,1.2990
2007-04-30,-2.6264
2007-05-31,0.3946
2007-06-29,-2.3844
2007-07-31,-7.3393
2007-08-31,7.3817
2007-09-28,-0.9414
2007-10-31,3.4875
2007-11-30,7.8786
2007-12-31,4.1800
2008-01-31,-10.1149
2008-02-29,-10.3836
2008-03-31,-37.0291
2008-04-30,8.1992
2008-05-30,9.5799
2008-06-30,-13.7219
2008-07-31,11.2407
2008-08-29,2.3657
2008-09-30,-10.5223
2008-10-31,-12.5731
2008-11-28,-4.1465
2008-12-31,24.9778
2009-01-30,-1.6141
2009-02-27,-20.5435
2009-03-31,23.9230
2009-04-30,12.6449
2009-05-29,8.9102
2009-06-30,4.7982
2009-07-31,5.8090
2009-08-31,-0.9001
2009-09-30,-8.0924
2009-10-30,1.8293
2009-11-30,15.5475
2009-12-31,6.7387
2010-01-29,8.4411
2010-02-26,-3.9584
2010-03-31,3.2393
2010-04-30,-16.8598
2010-05-31,0
2010-06-30,-6.5686
2010-07-30,6.1310
2010-08-31,-6.7243
2010-09-30,11.3208
2010-10-29,-3.1545
2010-11-30,1.8640
2010-12-31,-2.7036
2011-01-31,9.2508
2011-02-28,6.0804
2011-03-31,1.8101
2011-04-29,10.0301
2011-05-31,1.2827
2011-06-30,1.3215
2011-07-29,-14.2440
2011-08-31,-2.2092
2011-09-30,3.2038
2011-10-31,10.5584
2011-11-30,5.6296
2011-12-30,-5.1202
2012-01-31,-2.9132
2012-02-29,2.0367
2012-03-30,12.6974
