,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,250.5185
2000-09-29,242.2857
2000-10-31,285.4286
2000-11-30,260.8431
2000-12-29,314.1176
2001-01-31,225.2149
2001-02-28,131.3347
2001-03-30,87.9687
2001-04-30,58.7659
2001-05-31,29.1897
2001-06-29,17.9448
2001-07-31,55.1034
2001-08-31,7.4483
2001-09-28,15.5826
2001-10-31,17.2789
2001-11-30,14.3494
2001-12-31,18.4615
2002-01-31,28.7975
2002-02-28,21.9760
2002-03-29,0
2002-04-30,25.7288
2002-05-31,20.8872
2002-06-28,21.0073
2002-07-31,-16.6970
2002-08-30,-21.3750
2002-09-30,-11.3153
2002-10-31,-39.1491
2002-11-29,-45.4545
2002-12-31,-49.3682
2003-01-31,-44.6743
2003-02-28,-42.1699
2003-03-31,-37.7493
2003-04-30,-22.9804
2003-05-30,-2.2796
2003-06-30,-7.5153
2003-07-31,45.6671
2003-08-29,27.8529
2003-09-30,20.9949
2003-10-31,33.7231
2003-11-28,47.2483
2003-12-31,31.3544
2004-01-30,55.5556
2004-02-27,29.0843
2004-03-31,34.6937
2004-04-30,28.4567
2004-05-31,0
2004-06-30,30.4311
2004-07-30,37.6856
2004-08-31,17.4947
2004-09-30,22.3736
2004-10-29,13.9941
2004-11-30,23.2011
2004-12-31,31.8950
2005-01-31,22.0041
2005-02-28,23.9389
2005-03-31,15.6985
2005-04-29,28.9398
2005-05-31,25.3558
2005-06-30,18.9795
2005-07-29,21.1332
2005-08-31,4.2706
2005-09-30,0.3709
2005-10-31,-0.0414
2005-11-30,4.4695
2005-12-30,17.9369
2006-01-31,22.5193
2006-02-28,17.3228
2006-03-31,18.7652
2006-04-28,15.2139
2006-05-31,19.6292
2006-06-30,27.9137
2006-07-31,34.3483
2006-08-31,38.0827
2006-09-29,20.5109
2006-10-31,20.4749
2006-11-30,22.5337
2006-12-29,27.6407
2007-01-31,29.2730
2007-02-28,36.3450
2007-03-30,20.2683
2007-04-30,25.3613
2007-05-31,18.6379
2007-06-29,15.4788
2007-07-31,10.3721
2007-08-31,14.1891
2007-09-28,8.0823
2007-10-31,-5.6021
2007-11-30,-9.1625
2007-12-31,6.5905
2008-01-31,0.8338
2008-02-29,-0.3480
2008-03-31,-6.7106
2008-04-30,-6.9178
2008-05-30,-1.8750
2008-06-30,-12.4261
2008-07-31,-12.4385
2008-08-29,5.9224
2008-09-30,-7.0483
2008-10-31,-17.6289
2008-11-28,-20.1210
2008-12-31,-14.2800
2009-01-30,-20.0000
2009-02-27,-28.6789
2009-03-31,-20.6915
2009-04-30,-5.3276
2009-05-29,-15.8011
2009-06-30,-8.4908
2009-07-31,12.0020
2009-08-31,11.3789
2009-09-30,5.6270
2009-10-30,14.9508
2009-11-30,16.0859
2009-12-31,29.4586
2010-01-29,16.7679
2010-02-26,13.6061
2010-03-31,21.7203
2010-04-30,17.0067
2010-05-31,0
2010-06-30,8.6518
2010-07-30,9.9925
2010-08-31,0.1103
2010-09-30,4.9231
2010-10-29,5.7202
2010-11-30,13.2542
2010-12-31,15.4260
2011-01-31,16.7966
2011-02-28,15.8483
2011-03-31,14.6038
2011-04-29,25.9728
2011-05-31,34.4221
2011-06-30,28.2836
2011-07-29,12.8856
2011-08-31,0.9426
2011-09-30,-8.7604
2011-10-31,-8.0088
2011-11-30,-2.2243
2011-12-30,-1.5348
2012-01-31,-3.8607
