,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,0
2004-11-30,0
2004-12-31,0
2005-01-31,0
2005-02-28,0
2005-03-31,0
2005-04-29,0
2005-05-31,0
2005-06-30,0
2005-07-29,0
2005-08-31,0
2005-09-30,0
2005-10-31,0
2005-11-30,0
2005-12-30,0
2006-01-31,0
2006-02-28,0
2006-03-31,0
2006-04-28,0
2006-05-31,0
2006-06-30,0
2006-07-31,0
2006-08-31,0
2006-09-29,0
2006-10-31,0
2006-11-30,0
2006-12-29,0
2007-01-31,0
2007-02-28,0
2007-03-30,0
2007-04-30,0
2007-05-31,0
2007-06-29,0
2007-07-31,0
2007-08-31,0
2007-09-28,0
2007-10-31,62.5280
2007-11-30,61.2482
2007-12-31,48.9862
2008-01-31,33.2978
2008-02-29,18.3494
2008-03-31,11.8233
2008-04-30,25.0694
2008-05-30,22.4103
2008-06-30,6.4502
2008-07-31,10.1411
2008-08-29,-6.4497
2008-09-30,-9.8919
2008-10-31,-28.2948
2008-11-28,-14.2857
2008-12-31,-5.9892
2009-01-30,-0.9261
2009-02-27,-18.2349
2009-03-31,-15.8045
2009-04-30,-7.3798
2009-05-29,-4.5351
2009-06-30,-9.8617
2009-07-31,27.2508
2009-08-31,44.8964
2009-09-30,36.7029
2009-10-30,32.0471
2009-11-30,34.7557
2009-12-31,57.8804
2010-01-29,42.0518
2010-02-26,37.5381
2010-03-31,47.2628
2010-04-30,22.9036
2010-05-31,0
2010-06-30,-1.5726
2010-07-30,-13.4979
2010-08-31,-29.0354
2010-09-30,-19.8337
2010-10-29,-21.0313
2010-11-30,-2.7747
2010-12-31,-6.8845
2011-01-31,-1.2941
2011-02-28,4.0338
2011-03-31,-8.5342
2011-04-29,2.7181
2011-05-31,27.5789
2011-06-30,17.2614
2011-07-29,18.2622
2011-08-31,-9.0084
2011-09-30,-25.0000
2011-10-31,-15.4569
2011-11-30,-9.0077
2011-12-30,2.2312
2012-01-31,11.6874
2012-02-29,4.5152
2012-03-30,27.1708
2012-04-30,29.5136
2012-05-31,28.0743
2012-06-29,38.8231
2012-07-31,43.4401
2012-08-31,23.6370
2012-09-28,27.0558
2012-10-31,16.1408
2012-11-30,11.7647
2012-12-31,-0.9441
2013-01-31,0.0000
2013-02-28,0.0000
2013-03-29,0
2013-04-30,0
2013-05-31,0
2013-06-28,0
2013-07-31,0
2013-08-30,0
2013-09-30,0
2013-10-31,0
2013-11-29,0
2013-12-31,0
2014-01-31,0
2014-02-28,0
2014-03-31,0
2014-04-30,0
2014-05-30,0
2014-06-30,0
2014-07-31,0
2014-08-29,0
2014-09-30,0
2014-10-31,0
2014-11-28,0
2014-12-31,0
2015-01-30,0
2015-02-27,0
2015-03-31,0
2015-04-30,0
2015-05-29,0
2015-06-30,0
2015-07-31,0
2015-08-31,0
2015-09-30,0
2015-10-30,0
2015-11-30,0
2015-12-31,0
2016-01-29,0
2016-02-29,0
2016-03-31,0
2016-04-29,0
2016-05-31,0
2016-06-30,0
2016-07-29,0
2016-08-31,0
2016-09-30,0
2016-10-31,0
2016-11-30,0
2016-12-30,0
2017-01-31,0
2017-02-28,0
2017-03-31,0
2017-04-28,0
2017-05-31,0
2017-06-30,0
2017-07-31,0
2017-08-31,0
2017-09-29,0
2017-10-31,0
2017-11-30,0
2017-12-29,0
2018-01-31,0
2018-02-28,0
2018-03-30,0
2018-04-30,0
2018-05-31,0
2018-06-29,0
2018-07-31,0
2018-08-31,0
2018-09-28,0
2018-10-31,0
2018-11-30,0
2018-12-31,0
2019-01-31,0
2019-02-28,0
2019-03-29,0
2019-04-30,0
2019-05-31,0
2019-06-28,0
2019-07-31,0
2019-08-30,0
2019-09-30,0
2019-10-31,0
2019-11-29,0
2019-12-31,0
2020-01-31,0
2020-02-28,0
2020-03-31,0
2020-04-30,0
2020-05-29,0
2020-06-30,0
2020-07-31,0
2020-08-31,0
2020-09-30,0
2020-10-30,0
2020-11-30,0
2020-12-31,0
2021-01-29,0
2021-02-26,0
2021-03-31,0
2021-04-30,0
2021-05-31,0
2021-06-30,0
2021-07-30,0
2021-08-31,0
2021-09-30,0
2021-10-29,0
2021-11-30,0
2021-12-31,0
2022-01-31,0
2022-02-28,0
2022-03-31,0
