,MOM_daily_60
2000-01-31,-1.1878
2000-02-29,-2.6294
2000-03-31,-1.7029
2000-04-28,-2.3491
2000-05-31,-0.3614
2000-06-30,-3.2386
2000-07-31,-2.5814
2000-08-31,-1.4445
2000-09-29,-1.2510
2000-10-31,0.9892
2000-11-30,-0.7470
2000-12-29,4.0002
2001-01-31,1.9279
2001-02-28,4.1090
2001-03-30,-1.4132
2001-04-30,0.3288
2001-05-31,0.4990
2001-06-29,1.7997
2001-07-31,0.5881
2001-08-31,-0.8118
2001-09-28,-1.1524
2001-10-31,-1.4916
2001-11-30,2.8410
2001-12-31,2.1109
2002-01-31,1.1235
2002-02-28,2.3087
2002-03-29,0
2002-04-30,1.9738
2002-05-31,-0.3747
2002-06-28,0.0042
2002-07-31,-0.0516
2002-08-30,-0.3757
2002-09-30,-1.0290
2002-10-31,1.8146
2002-11-29,-0.6740
2002-12-31,0.9414
2003-01-31,-1.4332
2003-02-28,0.6642
2003-03-31,-1.0178
2003-04-30,1.3028
2003-05-30,3.0232
2003-06-30,1.8835
2003-07-31,0.5048
2003-08-29,-0.1066
2003-09-30,-0.1611
2003-10-31,2.2759
2003-11-28,2.6778
2003-12-31,3.1625
2004-01-30,0.4650
2004-02-27,-0.5998
2004-03-31,-0.4521
2004-04-30,0.6312
2004-05-31,0
2004-06-30,-1.7078
2004-07-30,-1.0952
2004-08-31,-1.0156
2004-09-30,0.9676
2004-10-29,0.0219
2004-11-30,-0.9975
2004-12-31,-1.2453
2005-01-31,-1.0075
2005-02-28,-1.3830
2005-03-31,-0.6430
2005-04-29,-0.8207
2005-05-31,-1.8546
2005-06-30,-2.5016
2005-07-29,-1.3979
2005-08-31,-0.6053
2005-09-30,-0.6464
2005-10-31,-3.0881
2005-11-30,-3.9122
2005-12-30,-1.9673
2006-01-31,-1.0035
2006-02-28,0.2661
2006-03-31,-0.9406
2006-04-28,-2.6665
2006-05-31,-2.5137
2006-06-30,-1.2008
2006-07-31,-0.7734
2006-08-31,1.1397
2006-09-29,0.1766
2006-10-31,1.8933
2006-11-30,1.1721
2006-12-29,1.2635
2007-01-31,-0.1311
2007-02-28,0.5985
2007-03-30,-1.2121
2007-04-30,-0.2215
2007-05-31,-0.1318
2007-06-29,-0.3507
2007-07-31,-2.9230
2007-08-31,-3.7775
2007-09-28,-3.9996
2007-10-31,-2.3056
2007-11-30,-3.8100
2007-12-31,-2.0776
2008-01-31,-1.1995
2008-02-29,-2.1561
2008-03-31,-2.9724
2008-04-30,-2.3168
2008-05-30,-0.3431
2008-06-30,-2.7308
2008-07-31,-4.0384
2008-08-29,-3.9962
2008-09-30,-0.5861
2008-10-31,-2.3651
2008-11-28,-3.0127
2008-12-31,-2.4842
2009-01-30,-2.1027
2009-02-27,-1.7924
2009-03-31,-2.4525
2009-04-30,-0.3847
2009-05-29,0.9398
2009-06-30,0.4105
2009-07-31,0.6678
2009-08-31,1.7444
2009-09-30,3.6942
2009-10-30,1.0023
2009-11-30,0.7814
2009-12-31,0.7927
2010-01-29,2.5495
2010-02-26,2.1007
2010-03-31,0.4782
