,MOM_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,1.3673
2001-04-30,1.5407
2001-05-31,1.2276
2001-06-29,0.7068
2001-07-31,0.9234
2001-08-31,0.5626
2001-09-28,0.7787
2001-10-31,0.5163
2001-11-30,0.3277
2001-12-31,-0.1968
2002-01-31,0.7219
2002-02-28,0.8963
2002-03-29,0
2002-04-30,0.5248
2002-05-31,0.2041
2002-06-28,0.5173
2002-07-31,0.3627
2002-08-30,0.3288
2002-09-30,-0.3429
2002-10-31,-0.2660
2002-11-29,0.0578
2002-12-31,0.3776
2003-01-31,-0.6666
2003-02-28,-0.5977
2003-03-31,-0.1063
2003-04-30,1.3210
2003-05-30,1.5144
2003-06-30,1.4525
2003-07-31,1.1481
2003-08-29,0.2643
2003-09-30,-0.0264
2003-10-31,1.4772
2003-11-28,1.7352
2003-12-31,1.8195
2004-01-30,2.3039
2004-02-27,1.2164
2004-03-31,1.9331
2004-04-30,-1.5435
2004-05-31,0
2004-06-30,-2.6043
2004-07-30,0.0740
2004-08-31,1.1091
2004-09-30,0.8778
2004-10-29,1.8644
2004-11-30,0.6847
2004-12-31,1.3181
2005-01-31,-0.6716
2005-02-28,-0.4692
2005-03-31,-1.8337
2005-04-29,0.3520
2005-05-31,0.8271
2005-06-30,2.4378
2005-07-29,2.5306
2005-08-31,0.3543
2005-09-30,-0.3406
2005-10-31,-0.4334
2005-11-30,-1.1584
2005-12-30,-0.9466
2006-01-31,1.1446
2006-02-28,0.8735
2006-03-31,1.5276
2006-04-28,-0.6537
2006-05-31,-0.7299
2006-06-30,-1.0742
2006-07-31,1.0241
2006-08-31,2.4167
2006-09-29,2.5707
2006-10-31,2.2018
2006-11-30,1.1712
2006-12-29,1.6145
2007-01-31,3.0661
2007-02-28,1.8248
2007-03-30,0.5130
2007-04-30,-0.8782
2007-05-31,0.2097
2007-06-29,-1.5334
2007-07-31,-3.4162
2007-08-31,-1.2022
2007-09-28,1.6161
2007-10-31,3.6587
2007-11-30,2.5315
2007-12-31,-0.0874
2008-01-31,0.1130
2008-02-29,-1.4568
2008-03-31,0.5448
2008-04-30,2.7614
2008-05-30,3.8571
2008-06-30,-0.7469
2008-07-31,1.1022
2008-08-29,1.7415
2008-09-30,5.3552
2008-10-31,-2.8187
2008-11-28,-4.6965
2008-12-31,-3.3103
2009-01-30,-2.2117
2009-02-27,-1.2052
2009-03-31,-4.4032
2009-04-30,-1.6903
2009-05-29,2.8276
2009-06-30,0.5970
2009-07-31,3.5287
2009-08-31,4.1109
2009-09-30,4.3679
2009-10-30,1.6201
2009-11-30,2.8479
2009-12-31,1.4697
2010-01-29,-0.7306
2010-02-26,-0.8132
2010-03-31,1.0738
2010-04-30,1.2802
2010-05-31,0
2010-06-30,-1.7277
2010-07-30,0.9382
2010-08-31,3.1162
2010-09-30,3.0999
2010-10-29,3.2348
2010-11-30,-0.4877
2010-12-31,-0.2461
2011-01-31,-0.3677
2011-02-28,4.3124
2011-03-31,3.1843
2011-04-29,3.1778
2011-05-31,1.4858
2011-06-30,0.2146
2011-07-29,0.0810
2011-08-31,0.1790
2011-09-30,-3.7678
2011-10-31,4.2745
2011-11-30,0.7873
2011-12-30,5.3812
2012-01-31,3.5395
2012-02-29,3.3297
