,MOM_daily_60
2000-01-31,-0.1213
2000-02-29,0.1247
2000-03-31,0.2481
2000-04-28,0.3651
2000-05-31,0.4193
2000-06-30,0.3590
2000-07-31,0.3829
2000-08-31,-0.0620
2000-09-29,0.1887
2000-10-31,0.0964
2000-11-30,-0.0223
2000-12-29,0.2417
2001-01-31,0.4461
2001-02-28,0.6914
2001-03-30,0.5815
2001-04-30,0.7052
2001-05-31,0.3551
2001-06-29,0.1326
2001-07-31,0.0135
2001-08-31,0.2104
2001-09-28,0.5793
2001-10-31,0.4712
2001-11-30,0.3497
2001-12-31,-0.1353
2002-01-31,0.0219
2002-02-28,0.2283
2002-03-29,0
2002-04-30,0.5090
2002-05-31,0.6443
2002-06-28,0.3982
2002-07-31,0.5240
2002-08-30,0.1877
2002-09-30,0.3921
2002-10-31,0.0915
2002-11-29,0.3176
2002-12-31,-0.5440
2003-01-31,-1.1591
2003-02-28,-1.3514
2003-03-31,-0.6711
2003-04-30,0.1542
2003-05-30,0.8479
2003-06-30,1.6422
2003-07-31,1.0904
2003-08-29,0.3859
2003-09-30,0.6497
2003-10-31,0.8653
2003-11-28,0.6745
2003-12-31,0.6602
2004-01-30,1.7670
2004-02-27,1.6278
2004-03-31,1.2019
2004-04-30,-1.2968
2004-05-31,0
2004-06-30,-1.3769
2004-07-30,0.4139
2004-08-31,0.8532
2004-09-30,0.3903
2004-10-29,1.5212
2004-11-30,0.6107
2004-12-31,0.5346
2005-01-31,-0.7264
2005-02-28,-0.6791
2005-03-31,-1.4111
2005-04-29,-0.2492
2005-05-31,0.8513
2005-06-30,1.6108
2005-07-29,1.1216
2005-08-31,0.1949
2005-09-30,-0.0613
2005-10-31,-0.5261
2005-11-30,-0.4490
2005-12-30,-0.1702
2006-01-31,0.9957
2006-02-28,0.6845
2006-03-31,1.1504
2006-04-28,0.1827
2006-05-31,-0.4812
2006-06-30,-0.2734
2006-07-31,0.5868
2006-08-31,1.8320
2006-09-29,2.0888
2006-10-31,1.5341
2006-11-30,2.9247
2006-12-29,2.5949
2007-01-31,4.5060
2007-02-28,0.7093
2007-03-30,-0.2138
2007-04-30,-2.6187
2007-05-31,-1.6184
2007-06-29,-3.2255
2007-07-31,-3.2435
2007-08-31,0.1743
2007-09-28,1.4869
2007-10-31,3.0521
2007-11-30,1.6166
2007-12-31,0.5477
2008-01-31,-0.3798
2008-02-29,-1.5116
2008-03-31,-0.0289
2008-04-30,2.5310
2008-05-30,2.7455
2008-06-30,-1.8837
2008-07-31,0.2122
2008-08-29,0.7488
2008-09-30,4.6657
2008-10-31,-2.0622
2008-11-28,-6.5911
2008-12-31,-2.6711
2009-01-30,-1.8462
2009-02-27,0.6299
2009-03-31,-4.0081
2009-04-30,-0.9710
2009-05-29,3.1628
2009-06-30,0.7539
