,MOM_daily_60
2000-01-31,0.6798
2000-02-29,-3.9490
2000-03-31,3.8474
2000-04-28,0.8147
2000-05-31,8.7227
2000-06-30,2.8786
2000-07-31,4.2487
2000-08-31,3.4385
2000-09-29,5.1101
2000-10-31,3.2523
2000-11-30,0.9976
2000-12-29,0.3069
2001-01-31,-0.9666
2001-02-28,-1.9790
2001-03-30,-4.0395
2001-04-30,-2.3418
2001-05-31,2.5002
2001-06-29,0.2575
2001-07-31,-4.1114
2001-08-31,-8.1462
2001-09-28,-8.6215
2001-10-31,-6.3355
2001-11-30,0.1660
2001-12-31,4.2450
2002-01-31,4.7783
2002-02-28,-0.9046
2002-03-29,0
2002-04-30,-2.4244
2002-05-31,-3.1473
2002-06-28,-3.3453
2002-07-31,-1.7314
2002-08-30,0.9351
2002-09-30,-2.9282
2002-10-31,-2.9991
2002-11-29,-1.3384
2002-12-31,1.0001
2003-01-31,-0.8153
2003-02-28,-4.6345
2003-03-31,-2.9482
2003-04-30,0.9296
2003-05-30,4.4982
2003-06-30,4.4712
2003-07-31,2.0072
2003-08-29,-0.2954
2003-09-30,-0.2246
2003-10-31,1.5715
2003-11-28,0.2246
2003-12-31,1.6980
2004-01-30,0.1847
2004-02-27,1.5159
2004-03-31,-1.6602
2004-04-30,-1.1724
2004-05-31,0
2004-06-30,-1.7112
2004-07-30,-0.3729
2004-08-31,0.0015
2004-09-30,0.4954
2004-10-29,3.0331
2004-11-30,2.1898
2004-12-31,1.8741
2005-01-31,-2.1141
2005-02-28,-1.8736
2005-03-31,-2.6015
2005-04-29,-0.8690
2005-05-31,-1.4595
2005-06-30,-0.1776
2005-07-29,1.6639
2005-08-31,1.2275
2005-09-30,0.6347
2005-10-31,0.7830
2005-11-30,1.0666
2005-12-30,2.1354
2006-01-31,0.3667
2006-02-28,1.4499
2006-03-31,2.5302
2006-04-28,2.4663
2006-05-31,-0.5463
2006-06-30,-2.7934
2006-07-31,-1.1500
2006-08-31,0.8517
2006-09-29,2.1288
2006-10-31,0.3889
2006-11-30,1.3229
2006-12-29,2.8335
2007-01-31,4.5763
2007-02-28,3.7089
2007-03-30,0.7755
2007-04-30,0.3810
2007-05-31,0.7283
2007-06-29,0.6739
2007-07-31,1.0965
2007-08-31,1.5823
2007-09-28,-0.1253
2007-10-31,3.3997
2007-11-30,5.8437
2007-12-31,3.5090
2008-01-31,-0.3120
2008-02-29,-2.7607
2008-03-31,-3.7974
2008-04-30,-2.1913
2008-05-30,0.2644
2008-06-30,-1.9425
2008-07-31,-7.3626
2008-08-29,-5.9859
2008-09-30,-2.1345
2008-10-31,-2.0260
2008-11-28,-3.1430
2008-12-31,1.2496
2009-01-30,-5.1520
2009-02-27,-2.6008
2009-03-31,0.0187
2009-04-30,-1.2070
2009-05-29,4.4989
2009-06-30,0.3117
