,MOM_daily_60
2000-01-31,-0.1802
2000-02-29,-0.8516
2000-03-31,-0.6050
2000-04-28,-0.6167
2000-05-31,0.3364
2000-06-30,0.1623
2000-07-31,0.1288
2000-08-31,-0.4750
2000-09-29,0.0047
2000-10-31,0.1185
2000-11-30,0.5278
2000-12-29,0.4659
2001-01-31,0.3177
2001-02-28,0.4809
2001-03-30,0.1600
2001-04-30,0.1499
2001-05-31,0.3937
2001-06-29,0.8045
2001-07-31,0.8592
2001-08-31,0.3013
2001-09-28,-0.1342
2001-10-31,-0.1567
2001-11-30,-0.0504
2001-12-31,0.6643
2002-01-31,0.2457
2002-02-28,0.4158
2002-03-29,0
2002-04-30,-0.1817
2002-05-31,-0.5663
2002-06-28,-0.4362
2002-07-31,-0.1783
2002-08-30,-0.0945
2002-09-30,-0.2830
2002-10-31,0.2680
2002-11-29,0.1370
2002-12-31,0.1947
2003-01-31,-0.2062
2003-02-28,-0.1848
2003-03-31,-0.4000
2003-04-30,0.1308
2003-05-30,0.5099
2003-06-30,0.3827
2003-07-31,-0.1441
2003-08-29,-0.4511
2003-09-30,-0.2939
2003-10-31,0.5563
2003-11-28,0.8327
2003-12-31,0.4074
2004-01-30,0.3500
2004-02-27,0.1612
2004-03-31,0.5906
2004-04-30,0.6370
2004-05-31,0
2004-06-30,0.2821
2004-07-30,-0.0868
2004-08-31,-0.7238
2004-09-30,-0.6149
2004-10-29,-0.0343
2004-11-30,0.5530
2004-12-31,0.8383
2005-01-31,0.5689
2005-02-28,0.0670
2005-03-31,0.1155
2005-04-29,-0.1737
2005-05-31,-0.3934
2005-06-30,-0.2943
2005-07-29,-0.4447
2005-08-31,0.2589
2005-09-30,0.6877
2005-10-31,0.2857
2005-11-30,0.1007
2005-12-30,0.1479
2006-01-31,0.2502
2006-02-28,0.3240
2006-03-31,0.0931
2006-04-28,0.0162
2006-05-31,0.4183
2006-06-30,0.5643
2006-07-31,0.8320
2006-08-31,0.1527
2006-09-29,-0.1667
2006-10-31,-0.1459
2006-11-30,0.3477
2006-12-29,0.2992
2007-01-31,0.4203
2007-02-28,-0.2329
2007-03-30,-0.1507
2007-04-30,0.0602
2007-05-31,0.1791
2007-06-29,-0.0149
2007-07-31,-0.6927
2007-08-31,-0.2779
2007-09-28,-0.3002
2007-10-31,0.4755
2007-11-30,0.7732
2007-12-31,0.9186
2008-01-31,0.6709
2008-02-29,0.2687
2008-03-31,0.3091
2008-04-30,0.1144
2008-05-30,-0.6800
2008-06-30,-1.4569
2008-07-31,-0.7802
2008-08-29,-0.3366
2008-09-30,0.2587
2008-10-31,-1.7588
2008-11-28,-1.6629
2008-12-31,-0.7116
2009-01-30,0.2439
2009-02-27,1.3522
2009-03-31,0.0689
2009-04-30,0.1158
2009-05-29,0.8740
2009-06-30,0.5248
2009-07-31,0.9296
2009-08-31,0.4022
2009-09-30,0.2232
2009-10-30,0.1414
2009-11-30,0.2013
2009-12-31,0.6984
2010-01-29,0.4043
2010-02-26,0.7519
2010-03-31,0.7805
2010-04-30,0.3021
2010-05-31,0
2010-06-30,-0.2195
2010-07-30,0.4691
2010-08-31,0.5968
2010-09-30,0.5942
2010-10-29,0.6298
2010-11-30,0.9971
2010-12-31,1.2094
2011-01-31,0.7721
2011-02-28,1.0491
2011-03-31,1.0621
2011-04-29,1.9659
2011-05-31,0.8256
2011-06-30,0.7820
2011-07-29,-0.0188
2011-08-31,-0.2730
2011-09-30,-1.1025
2011-10-31,0.6861
2011-11-30,1.4173
2011-12-30,0.8244
2012-01-31,-0.1240
2012-02-29,-0.5384
2012-03-30,0.2463
2012-04-30,0.0798
2012-05-31,0.7529
2012-06-29,0.5975
2012-07-31,-0.2707
2012-08-31,-0.2813
2012-09-28,-0.3795
2012-10-31,0.6992
2012-11-30,0.9353
2012-12-31,0.6736
2013-01-31,2.1040
2013-02-28,2.7539
2013-03-29,0
2013-04-30,2.5311
2013-05-31,0.8012
2013-06-28,-0.7183
2013-07-31,0.4706
2013-08-30,1.1485
2013-09-30,1.3439
2013-10-31,0.2205
2013-11-29,1.4352
2013-12-31,1.4058
2014-01-31,1.0459
2014-02-28,0.7901
2014-03-31,2.0656
2014-04-30,1.8930
2014-05-30,0.6650
2014-06-30,0.5200
2014-07-31,-0.7901
2014-08-29,0.6186
2014-09-30,1.0876
2014-10-31,3.6869
2014-11-28,1.0656
2014-12-31,0.3874
2015-01-30,-1.1372
2015-02-27,2.5772
2015-03-31,2.3834
2015-04-30,1.0071
2015-05-29,-0.2091
2015-06-30,-0.5238
2015-07-31,1.9097
2015-08-31,2.2277
2015-09-30,2.7208
2015-10-30,3.3021
2015-11-30,6.1518
2015-12-31,6.8429
2016-01-29,5.8044
2016-02-29,4.3240
2016-03-31,3.7761
2016-04-29,-1.1201
2016-05-31,-8.3707
2016-06-30,-5.5358
2016-07-29,-1.0931
2016-08-31,3.5575
2016-09-30,1.4544
2016-10-31,1.9926
2016-11-30,-3.8096
2016-12-30,-1.7508
2017-01-31,-1.1671
2017-02-28,1.0541
2017-03-31,-0.9508
2017-04-28,-0.3276
2017-05-31,-1.0796
2017-06-30,-0.1613
2017-07-31,-0.3632
2017-08-31,-3.6829
2017-09-29,-0.7609
2017-10-31,-2.6018
2017-11-30,5.2638
2017-12-29,4.3834
2018-01-31,2.7437
2018-02-28,-3.4785
2018-03-30,0
2018-04-30,2.1685
2018-05-31,2.4327
2018-06-29,2.1090
2018-07-31,0.3499
2018-08-31,3.1128
2018-09-28,2.3300
2018-10-31,6.1226
2018-11-30,3.7189
2018-12-31,2.9582
2019-01-31,-0.8761
2019-02-28,-1.5416
2019-03-29,3.3989
2019-04-30,-1.7366
2019-05-31,-3.5350
2019-06-28,-1.1069
2019-07-31,1.6925
2019-08-30,1.2584
2019-09-30,2.3075
2019-10-31,0.1989
2019-11-29,2.0880
2019-12-31,1.5143
2020-01-31,5.5336
2020-02-28,-3.4339
2020-03-31,2.5000
2020-04-30,-0.4497
2020-05-29,3.8377
2020-06-30,0.1204
2020-07-31,4.4289
2020-08-31,3.0956
2020-09-30,0.9364
2020-10-30,-2.1806
2020-11-30,-3.4603
2020-12-31,-1.9490
2021-01-29,-2.2740
2021-02-26,-0.5425
2021-03-31,1.6737
2021-04-30,-1.3984
2021-05-31,0
2021-06-30,-0.0756
2021-07-30,-0.9013
2021-08-31,-3.3338
2021-09-30,-6.6760
2021-10-29,-2.9102
2021-11-30,-1.1537
2021-12-31,7.1653
2022-01-31,4.3172
2022-02-28,5.7732
2022-03-31,2.7746
