,MOM_daily_60
2000-01-31,-0.3802
2000-02-29,-3.6454
2000-03-31,-1.8915
2000-04-28,-4.4975
2000-05-31,-2.0477
2000-06-30,-3.2456
2000-07-31,1.1393
2000-08-31,0.2006
2000-09-29,-0.5297
2000-10-31,2.3821
2000-11-30,2.1583
2000-12-29,1.5360
2001-01-31,-1.3768
2001-02-28,-1.9182
2001-03-30,-2.7133
2001-04-30,-1.1271
2001-05-31,-0.0932
2001-06-29,0.8943
2001-07-31,0.8705
2001-08-31,1.8737
2001-09-28,1.0480
2001-10-31,0.0469
2001-11-30,-0.3024
2001-12-31,-0.3029
2002-01-31,-0.7668
2002-02-28,-0.1818
2002-03-29,0
2002-04-30,-1.2539
2002-05-31,-1.1363
2002-06-28,-1.4326
2002-07-31,-0.5539
2002-08-30,-0.8362
2002-09-30,-2.1357
2002-10-31,0.8204
2002-11-29,1.6400
2002-12-31,1.3010
2003-01-31,0.2534
2003-02-28,-1.2269
2003-03-31,-0.8096
2003-04-30,0.1011
2003-05-30,1.8343
2003-06-30,2.1120
2003-07-31,0.9189
2003-08-29,0.0490
2003-09-30,-0.3975
2003-10-31,0.4764
2003-11-28,-0.8728
2003-12-31,-0.8299
2004-01-30,-2.8642
2004-02-27,-1.3768
2004-03-31,-1.7688
2004-04-30,0.4662
2004-05-31,0
2004-06-30,0.9017
2004-07-30,0.4619
2004-08-31,0.6757
2004-09-30,1.1415
2004-10-29,0.6436
2004-11-30,-0.0402
2004-12-31,0.0746
2005-01-31,0.0916
2005-02-28,0.1424
2005-03-31,-0.5889
2005-04-29,-1.0235
2005-05-31,-0.5148
2005-06-30,0.5781
2005-07-29,1.0183
2005-08-31,0.8483
2005-09-30,0.4159
2005-10-31,-1.0674
2005-11-30,-0.8185
2005-12-30,-0.2801
2006-01-31,0.1620
2006-02-28,0.8980
2006-03-31,1.7793
2006-04-28,1.3296
2006-05-31,-0.2467
2006-06-30,-0.7265
2006-07-31,0.6329
2006-08-31,1.0583
2006-09-29,0.7704
2006-10-31,0.4703
2006-11-30,0.8692
2006-12-29,0.8666
2007-01-31,1.2934
2007-02-28,0.8913
2007-03-30,0.4791
2007-04-30,0.4324
2007-05-31,1.6407
2007-06-29,1.0009
2007-07-31,-0.8516
2007-08-31,0.0710
2007-09-28,-0.9431
2007-10-31,-0.4845
2007-11-30,-1.6055
2007-12-31,-1.3981
2008-01-31,-2.4781
2008-02-29,-1.8495
