,MOM_daily_60
2000-01-31,-0.8822
2000-02-29,-5.0151
2000-03-31,0.8803
2000-04-28,4.5609
2000-05-31,8.4901
2000-06-30,0.9687
2000-07-31,6.2132
2000-08-31,5.1318
2000-09-29,8.6713
2000-10-31,1.8835
2000-11-30,1.2021
2000-12-29,3.6869
2001-01-31,-1.0093
2001-02-28,-2.0885
2001-03-30,-3.7936
2001-04-30,-0.9861
2001-05-31,2.9356
2001-06-29,5.1083
2001-07-31,-0.7502
2001-08-31,-4.4662
2001-09-28,-6.0301
2001-10-31,1.5733
2001-11-30,3.0410
2001-12-31,-0.8578
2002-01-31,-2.3163
2002-02-28,1.2611
2002-03-29,0
2002-04-30,3.1035
2002-05-31,-3.8786
2002-06-28,-4.7098
2002-07-31,-9.7961
2002-08-30,-5.9284
2002-09-30,-4.5316
2002-10-31,2.4831
2002-11-29,4.8028
2002-12-31,4.0263
2003-01-31,-0.2659
2003-02-28,-2.9693
2003-03-31,-1.8431
2003-04-30,1.2816
2003-05-30,3.5993
2003-06-30,2.2619
2003-07-31,0.4629
2003-08-29,-0.8168
2003-09-30,0.2997
2003-10-31,2.2867
2003-11-28,1.2940
2003-12-31,1.4772
2004-01-30,2.2701
2004-02-27,3.5140
2004-03-31,0.5182
2004-04-30,-0.5395
2004-05-31,0
2004-06-30,-0.8858
2004-07-30,-2.4094
2004-08-31,-3.6061
2004-09-30,-3.8421
2004-10-29,-0.3705
2004-11-30,1.5558
2004-12-31,2.0792
2005-01-31,1.8653
2005-02-28,0.6592
2005-03-31,-0.2024
2005-04-29,-1.2908
2005-05-31,-0.0928
2005-06-30,2.8669
2005-07-29,4.2865
2005-08-31,3.1120
2005-09-30,3.1001
2005-10-31,0.8389
2005-11-30,2.3343
2005-12-30,1.3916
2006-01-31,-0.3046
2006-02-28,-2.2257
2006-03-31,-3.0144
2006-04-28,-0.9021
2006-05-31,1.2087
2006-06-30,1.7514
2006-07-31,0.1478
2006-08-31,0.7956
2006-09-29,1.7306
2006-10-31,4.7327
2006-11-30,5.1162
2006-12-29,3.9182
2007-01-31,-0.0518
2007-02-28,-0.7156
2007-03-30,-1.0421
2007-04-30,1.6333
2007-05-31,2.0597
2007-06-29,0.7696
2007-07-31,-2.5222
2007-08-31,-2.2504
2007-09-28,-2.6337
2007-10-31,0.9716
2007-11-30,1.7115
2007-12-31,0.3741
2008-01-31,-2.8394
2008-02-29,-4.7457
2008-03-31,-2.9576
2008-04-30,1.3303
2008-05-30,1.8474
2008-06-30,-3.9745
2008-07-31,-4.9606
2008-08-29,-4.0983
2008-09-30,1.5811
2008-10-31,-0.1880
2008-11-28,0.8910
2008-12-31,4.5888
2009-01-30,-1.1778
2009-02-27,-0.4383
2009-03-31,-3.0317
2009-04-30,1.6639
2009-05-29,3.8738
2009-06-30,-0.9377
2009-07-31,3.3986
2009-08-31,5.1001
2009-09-30,7.6804
2009-10-30,2.4268
2009-11-30,2.0431
2009-12-31,0.4858
2010-01-29,0.5929
2010-02-26,0.4034
2010-03-31,3.3073
2010-04-30,0.3568
2010-05-31,0
2010-06-30,-2.2221
2010-07-30,0.1492
2010-08-31,0.8051
2010-09-30,1.8982
2010-10-29,3.7035
2010-11-30,2.5171
2010-12-31,2.4630
2011-01-31,0.5433
2011-02-28,4.1111
2011-03-31,3.2548
2011-04-29,5.2989
2011-05-31,2.4975
2011-06-30,-0.2726
2011-07-29,-6.1603
2011-08-31,-7.9933
2011-09-30,-7.5404
2011-10-31,4.8276
2011-11-30,6.3113
2011-12-30,7.8057
2012-01-31,0.7916
2012-02-29,2.6101
2012-03-30,0.6871
2012-04-30,4.2267
2012-05-31,4.6630
2012-06-29,4.0225
2012-07-31,-1.0911
2012-08-31,2.2503
2012-09-28,3.8013
2012-10-31,6.1462
2012-11-30,5.3106
2012-12-31,2.8600
2013-01-31,7.4739
2013-02-28,8.0923
2013-03-29,0
2013-04-30,4.8385
2013-05-31,2.1475
2013-06-28,-3.1857
2013-07-31,-1.0121
2013-08-30,-1.5002
2013-09-30,3.2259
2013-10-31,4.0572
2013-11-29,8.6781
2013-12-31,5.2248
2014-01-31,-3.9899
2014-02-28,-3.8469
2014-03-31,-3.0738
2014-04-30,8.9567
2014-05-30,7.9478
2014-06-30,7.9987
2014-07-31,0.1677
2014-08-29,0.2424
2014-09-30,-0.0468
2014-10-31,9.5947
2014-11-28,9.0200
2014-12-31,9.8240
2015-01-30,2.8584
2015-02-27,2.9877
2015-03-31,2.7448
2015-04-30,-3.7174
2015-05-29,-4.4178
2015-06-30,-9.2195
2015-07-31,4.2523
2015-08-31,0.7306
2015-09-30,0.0933
2015-10-30,6.9329
2015-11-30,13.5749
2015-12-31,10.6529
2016-01-29,-5.3673
2016-02-29,-6.5075
2016-03-31,6.3752
2016-04-29,3.1217
2016-05-31,3.7722
2016-06-30,3.3069
2016-07-29,6.2275
2016-08-31,4.1909
2016-09-30,-2.0205
2016-10-31,-8.5502
2016-11-30,-4.6293
2016-12-30,8.7969
2017-01-31,11.2683
2017-02-28,8.4183
2017-03-31,0.8446
2017-04-28,5.1166
2017-05-31,2.8443
2017-06-30,5.6471
2017-07-31,7.1296
2017-08-31,-2.0727
2017-09-29,-2.5856
2017-10-31,4.0006
2017-11-30,16.6955
2017-12-29,11.2106
2018-01-31,14.4172
2018-02-28,3.7562
2018-03-30,0
2018-04-30,-16.0174
2018-05-31,-11.0335
2018-06-29,-14.7394
2018-07-31,1.0922
2018-08-31,1.6724
2018-09-28,7.1993
2018-10-31,-3.7189
2018-11-30,-1.3053
2018-12-31,-8.3138
2019-01-31,1.0318
2019-02-28,2.8574
2019-03-29,19.0518
2019-04-30,16.7473
2019-05-31,13.5289
2019-06-28,12.7844
2019-07-31,3.7163
2019-08-30,-1.1483
2019-09-30,-4.2876
2019-10-31,-14.5759
2019-11-29,-13.3492
2019-12-31,-6.7551
2020-01-31,2.0854
2020-02-28,-13.8515
2020-03-31,-34.9872
2020-04-30,-29.0125
2020-05-29,-22.5195
2020-06-30,19.9506
2020-07-31,20.8775
2020-08-31,-7.1800
2020-09-30,-3.3398
2020-10-30,7.5544
2020-11-30,14.6519
2020-12-31,28.7349
2021-01-29,12.7980
2021-02-26,16.2086
2021-03-31,15.1573
2021-04-30,16.3962
2021-05-31,0
2021-06-30,-1.1627
2021-07-30,-9.3153
2021-08-31,2.7959
2021-09-30,0.6560
2021-10-29,11.0142
2021-11-30,-11.2159
2021-12-31,2.2127
2022-01-31,6.8086
2022-02-28,27.0405
2022-03-31,24.5423
