,MOM_daily_60
2000-01-31,0.5902
2000-02-29,-0.1937
2000-03-31,0.5488
2000-04-28,0.4868
2000-05-31,3.2057
2000-06-30,0.9565
2000-07-31,1.3689
2000-08-31,5.6501
2000-09-29,9.2194
2000-10-31,5.8889
2000-11-30,3.9052
2000-12-29,1.0093
2001-01-31,-3.6172
2001-02-28,-2.5800
2001-03-30,2.8144
2001-04-30,6.7340
2001-05-31,3.1545
2001-06-29,-1.6226
2001-07-31,-4.6048
2001-08-31,-1.5171
2001-09-28,-0.7762
2001-10-31,-0.2638
2001-11-30,-1.5183
2001-12-31,-0.2830
2002-01-31,-1.5579
2002-02-28,-0.3837
2002-03-29,0
2002-04-30,2.6681
2002-05-31,-3.5652
2002-06-28,-4.8832
2002-07-31,-7.6739
2002-08-30,-2.4446
2002-09-30,-7.2002
2002-10-31,-3.4492
2002-11-29,-3.7321
2002-12-31,1.0119
2003-01-31,-2.7885
2003-02-28,-3.8124
2003-03-31,-3.5536
2003-04-30,0.5078
2003-05-30,4.6276
2003-06-30,4.5558
2003-07-31,0.7575
2003-08-29,-1.4585
2003-09-30,-0.8705
2003-10-31,0.9876
2003-11-28,0.5331
2003-12-31,2.1140
2004-01-30,2.7986
2004-02-27,3.0935
2004-03-31,1.9183
2004-04-30,-0.3988
2004-05-31,0
2004-06-30,-1.2851
2004-07-30,0.7040
2004-08-31,2.1746
2004-09-30,2.0819
2004-10-29,2.4045
2004-11-30,2.7725
2004-12-31,1.4669
2005-01-31,1.7359
2005-02-28,1.8920
2005-03-31,2.5525
2005-04-29,2.0355
2005-05-31,0.0505
2005-06-30,1.0369
2005-07-29,0.3844
2005-08-31,1.1617
2005-09-30,-0.1919
2005-10-31,-1.8515
2005-11-30,-1.5990
2005-12-30,0.1820
2006-01-31,1.6418
2006-02-28,1.5221
2006-03-31,1.3648
2006-04-28,0.8150
2006-05-31,0.6013
2006-06-30,0.0725
2006-07-31,1.7564
2006-08-31,1.6459
2006-09-29,1.2285
2006-10-31,1.7362
2006-11-30,1.9347
2006-12-29,1.9222
2007-01-31,2.1276
2007-02-28,2.3052
2007-03-30,2.0117
2007-04-30,1.3065
2007-05-31,0.2861
2007-06-29,-3.0305
2007-07-31,-5.1091
2007-08-31,0.2769
2007-09-28,0.7506
2007-10-31,0.8197
2007-11-30,1.9333
2007-12-31,1.6805
2008-01-31,-0.2534
2008-02-29,-3.2110
2008-03-31,-2.6034
2008-04-30,-1.0978
2008-05-30,1.6860
2008-06-30,-0.8333
2008-07-31,-1.5168
2008-08-29,-0.7967
2008-09-30,0.7518
2008-10-31,-1.3083
2008-11-28,-2.3950
2008-12-31,-3.0005
2009-01-30,-2.0687
2009-02-27,-1.7266
2009-03-31,-1.3967
2009-04-30,-1.6694
2009-05-29,3.2454
2009-06-30,1.0632
2009-07-31,2.8862
2009-08-31,2.6896
2009-09-30,2.7968
2009-10-30,1.0375
2009-11-30,2.7559
