,MOM_daily_20
2000-01-31,-3.1903
2000-02-29,-1.9221
2000-03-31,2.5550
2000-04-28,3.1620
2000-05-31,0.8687
2000-06-30,-1.6670
2000-07-31,-1.9886
2000-08-31,3.7037
2000-09-29,3.6449
2000-10-31,0.7467
2000-11-30,0.6223
2000-12-29,-1.2895
2001-01-31,-1.0969
2001-02-28,-0.5634
2001-03-30,-2.2264
2001-04-30,-0.0649
2001-05-31,0.3896
2001-06-29,-2.4271
2001-07-31,-0.3553
2001-08-31,2.4119
2001-09-28,-2.9971
2001-10-31,0.8224
2001-11-30,1.2837
2001-12-31,1.7821
2002-01-31,-2.3262
2002-02-28,-0.6079
2002-03-29,0
2002-04-30,-2.9503
2002-05-31,0.5890
2002-06-28,-4.1624
2002-07-31,-1.6704
2002-08-30,0.7923
2002-09-30,-1.4612
2002-10-31,3.6849
2002-11-29,0.4758
2002-12-31,-2.2203
2003-01-31,-3.0204
2003-02-28,-0.7158
2003-03-31,-0.7455
2003-04-30,1.2741
2003-05-30,0.5045
2003-06-30,-0.8371
2003-07-31,1.0535
2003-08-29,1.4626
2003-09-30,-2.2746
2003-10-31,0.0051
2003-11-28,0.7131
2003-12-31,0.3716
2004-01-30,1.6167
2004-02-27,-0.3347
2004-03-31,-0.8290
2004-04-30,0.8627
2004-05-31,0
2004-06-30,-1.0788
2004-07-30,0.2487
2004-08-31,-0.8498
2004-09-30,0.7101
2004-10-29,0.6915
2004-11-30,0.8839
2004-12-31,-0.7944
2005-01-31,-0.4539
2005-02-28,-0.1252
2005-03-31,1.1636
2005-04-29,-0.7278
2005-05-31,-0.0105
2005-06-30,-1.0885
2005-07-29,1.2822
2005-08-31,-0.8565
2005-09-30,0.5030
2005-10-31,1.9250
2005-11-30,0.3903
2005-12-30,-0.7693
2006-01-31,-1.0378
2006-02-28,0.6777
2006-03-31,-0.2212
2006-04-28,-1.1111
2006-05-31,0.5210
2006-06-30,-0.1147
2006-07-31,-0.8487
2006-08-31,0.8220
2006-09-29,0.1738
2006-10-31,0.9431
2006-11-30,-0.2786
2006-12-29,0.6737
2007-01-31,-0.8238
2007-02-28,1.2869
2007-03-30,-0.0263
2007-04-30,0.7351
2007-05-31,2.0328
2007-06-29,-0.6574
2007-07-31,-1.3958
2007-08-31,-1.0997
2007-09-28,0.2155
2007-10-31,1.3180
2007-11-30,-1.7796
2007-12-31,-0.1500
2008-01-31,-1.7970
2008-02-29,-0.2017
2008-03-31,1.6789
2008-04-30,0.2401
2008-05-30,-1.3298
2008-06-30,-0.3462
2008-07-31,0.3781
2008-08-29,0.8864
2008-09-30,-1.3029
2008-10-31,-3.9493
2008-11-28,5.0723
2008-12-31,0.7968
2009-01-30,-1.8940
2009-02-27,-1.5920
2009-03-31,1.5345
2009-04-30,0.0635
2009-05-29,1.7852
2009-06-30,-1.7962
2009-07-31,1.9676
2009-08-31,0.1859
2009-09-30,1.1904
2009-10-30,0.6529
2009-11-30,2.3594
2009-12-31,-0.4150
2010-01-29,-1.6093
2010-02-26,0.6059
2010-03-31,1.8924
2010-04-30,-0.5318
2010-05-31,0
2010-06-30,-0.5745
2010-07-30,1.0328
2010-08-31,-2.2509
2010-09-30,1.9995
2010-10-29,1.7828
2010-11-30,-0.1002
2010-12-31,-0.0343
2011-01-31,1.0901
2011-02-28,1.4198
2011-03-31,0.7690
2011-04-29,2.0668
2011-05-31,0.2778
2011-06-30,-0.8325
2011-07-29,-0.8119
2011-08-31,0.2456
2011-09-30,-1.4763
2011-10-31,4.0276
2011-11-30,0.2749
2011-12-30,2.0062
2012-01-31,0.5332
2012-02-29,-0.3186
2012-03-30,0.7976
2012-04-30,0.2999
2012-05-31,-1.7787
2012-06-29,3.5952
2012-07-31,0.5552
2012-08-31,0.8081
2012-09-28,0.7967
2012-10-31,-0.5095
2012-11-30,-1.8503
2012-12-31,0.4362
2013-01-31,0.6416
2013-02-28,1.3474
2013-03-29,0
2013-04-30,1.4789
2013-05-31,0.9548
2013-06-28,0.4199
2013-07-31,1.4538
2013-08-30,-0.3035
2013-09-30,1.1889
2013-10-31,2.8527
2013-11-29,3.6303
2013-12-31,1.2573
2014-01-31,-2.3840
2014-02-28,0.3510
2014-03-31,0.7805
2014-04-30,0.3385
2014-05-30,1.5158
2014-06-30,0.2829
2014-07-31,0.8069
2014-08-29,1.4362
2014-09-30,-0.0985
2014-10-31,5.8694
2014-11-28,5.6662
2014-12-31,-1.6469
2015-01-30,-0.7156
2015-02-27,3.8250
2015-03-31,-2.1862
2015-04-30,-0.6169
2015-05-29,0.8311
2015-06-30,-4.0724
2015-07-31,-0.9135
2015-08-31,-2.4044
2015-09-30,4.9188
2015-10-30,4.8826
2015-11-30,-0.6331
2015-12-31,-1.4409
2016-01-29,-2.8710
2016-02-29,1.3962
2016-03-31,4.0270
2016-04-29,-1.5980
2016-05-31,-1.3961
2016-06-30,3.8092
2016-07-29,-2.5795
2016-08-31,1.4311
2016-09-30,-1.6876
2016-10-31,-0.5065
2016-11-30,8.0862
2016-12-30,6.7625
2017-01-31,-1.5999
2017-02-28,0.5810
2017-03-31,-1.3829
2017-04-28,2.0850
2017-05-31,-1.4739
2017-06-30,1.8500
2017-07-31,14.8670
2017-08-31,-4.7900
2017-09-29,3.0928
2017-10-31,5.0422
2017-11-30,-0.8540
2017-12-29,3.0590
2018-01-31,6.9786
2018-02-28,-5.0148
2018-03-30,0
2018-04-30,4.3897
2018-05-31,7.3101
2018-06-29,1.9265
2018-07-31,0.1200
2018-08-31,11.5383
2018-09-28,5.4254
2018-10-31,-6.9648
2018-11-30,6.0374
2018-12-31,-12.9655
2019-01-31,9.0472
2019-02-28,12.7034
2019-03-29,6.2295
2019-04-30,2.1752
2019-05-31,1.5939
2019-06-28,5.6296
2019-07-31,4.2960
2019-08-30,5.2475
2019-09-30,-7.1836
2019-10-31,4.4402
2019-11-29,8.0946
