,MOM_daily_20
2000-01-31,-0.0759
2000-02-29,0.0918
2000-03-31,0.0190
2000-04-28,-0.3165
2000-05-31,-0.5234
2000-06-30,0.0276
2000-07-31,-0.0472
2000-08-31,0.4758
2000-09-29,0.1840
2000-10-31,-0.1090
2000-11-30,-0.0388
2000-12-29,0.8175
2001-01-31,0.3915
2001-02-28,0.7199
2001-03-30,-0.0319
2001-04-30,0.6275
2001-05-31,0.7444
2001-06-29,0.4945
2001-07-31,0.3778
2001-08-31,0.7172
2001-09-28,0.1145
2001-10-31,-1.7991
2001-11-30,1.3737
2001-12-31,1.2905
2002-01-31,0.6612
2002-02-28,1.2582
2002-03-29,0
2002-04-30,-0.7048
2002-05-31,0.2814
2002-06-28,0.3661
2002-07-31,0.6996
2002-08-30,0.5130
2002-09-30,-1.7467
2002-10-31,0.7541
2002-11-29,-1.5731
2002-12-31,0.3532
2003-01-31,-0.8778
2003-02-28,0.8699
2003-03-31,0.6331
2003-04-30,-1.1100
2003-05-30,0.8502
2003-06-30,0.1611
2003-07-31,-0.3741
2003-08-29,0.6534
2003-09-30,-0.0910
2003-10-31,1.0774
2003-11-28,1.7736
2003-12-31,0.4391
2004-01-30,0.6804
2004-02-27,-0.9754
2004-03-31,-0.8937
2004-04-30,-1.0563
2004-05-31,0
2004-06-30,-0.0638
2004-07-30,0.3697
2004-08-31,-0.2089
2004-09-30,0.4218
2004-10-29,-0.7911
2004-11-30,-0.0484
2004-12-31,0.3236
2005-01-31,-0.1865
2005-02-28,1.5408
2005-03-31,-0.4830
2005-04-29,-0.1493
2005-05-31,0.0244
2005-06-30,1.9391
2005-07-29,-0.3789
2005-08-31,-0.9705
2005-09-30,-1.8157
2005-10-31,0.5425
2005-11-30,-0.1644
2005-12-30,-0.3642
2006-01-31,-0.0496
2006-02-28,-1.2337
2006-03-31,-0.1806
2006-04-28,0.4210
2006-05-31,-0.0831
2006-06-30,0.5706
2006-07-31,-0.6182
2006-08-31,-1.0303
2006-09-29,0.4901
2006-10-31,0.2634
2006-11-30,1.2891
2006-12-29,-0.4642
2007-01-31,0.8794
2007-02-28,-1.5502
2007-03-30,-0.2129
2007-04-30,0.8906
2007-05-31,0.5843
2007-06-29,-0.2138
2007-07-31,-1.8149
2007-08-31,0.0285
2007-09-28,0.8509
2007-10-31,0.0000
2007-11-30,-0.8507
2007-12-31,-0.5618
2008-01-31,0.3647
2008-02-29,-0.3415
2008-03-31,1.3182
2008-04-30,0.3560
2008-05-30,0.2568
2008-06-30,-1.0546
2008-07-31,1.4385
2008-08-29,0.7398
2008-09-30,-1.6870
2008-10-31,-2.3629
2008-11-28,0.2304
2008-12-31,2.7693
2009-01-30,-1.1842
2009-02-27,-1.0831
2009-03-31,0.1030
2009-04-30,-1.5363
2009-05-29,-0.3241
2009-06-30,1.3590
2009-07-31,-0.1575
2009-08-31,0.2484
2009-09-30,0.9965
2009-10-30,0.1650
2009-11-30,1.1981
2009-12-31,1.3093
2010-01-29,-0.6960
2010-02-26,-2.7716
2010-03-31,0.6468
2010-04-30,0.1616
2010-05-31,0
2010-06-30,-0.1855
2010-07-30,0.0941
2010-08-31,-1.7255
2010-09-30,0.1009
2010-10-29,-0.5142
2010-11-30,0.6221
2010-12-31,-0.8399
2011-01-31,0.3917
2011-02-28,1.7271
2011-03-31,1.4171
2011-04-29,0.3567
2011-05-31,-0.8300
2011-06-30,0.0287
2011-07-29,-0.7071
2011-08-31,0.5238
2011-09-30,-1.1252
2011-10-31,1.4369
