,MOM_daily_20
2000-01-31,0.0228
2000-02-29,0.2071
2000-03-31,0.0761
2000-04-28,0.4673
2000-05-31,-0.1561
2000-06-30,0.1436
2000-07-31,0.0785
2000-08-31,0.0608
2000-09-29,-0.0800
2000-10-31,-0.3363
2000-11-30,-0.2068
2000-12-29,0.4300
2001-01-31,0.2691
2001-02-28,-0.3568
2001-03-30,0.0606
2001-04-30,0.3415
2001-05-31,0.4144
2001-06-29,0.4110
2001-07-31,0.2191
2001-08-31,-0.0353
2001-09-28,0.1946
2001-10-31,-0.3061
2001-11-30,0.2588
2001-12-31,0.1849
2002-01-31,0.0139
2002-02-28,0.0000
2002-03-29,0
2002-04-30,0.4315
2002-05-31,-0.0309
2002-06-28,0.2822
2002-07-31,-0.1416
2002-08-30,0.1385
2002-09-30,0.1181
2002-10-31,-0.3195
2002-11-29,0.5401
2002-12-31,-0.2243
2003-01-31,-0.1302
2003-02-28,-0.1235
2003-03-31,0.0766
2003-04-30,0.9760
2003-05-30,0.1568
2003-06-30,0.2221
2003-07-31,0.6102
2003-08-29,0.1378
2003-09-30,0.0800
2003-10-31,0.3750
2003-11-28,0.7745
2003-12-31,0.1948
2004-01-30,0.6925
2004-02-27,0.5944
2004-03-31,0.1981
2004-04-30,-1.9927
2004-05-31,0
2004-06-30,1.2151
2004-07-30,-0.6010
2004-08-31,1.2861
2004-09-30,-0.3334
2004-10-29,0.1075
2004-11-30,-0.2176
2004-12-31,0.6383
2005-01-31,-1.3719
2005-02-28,-0.1374
2005-03-31,-0.7263
2005-04-29,1.2886
2005-05-31,1.1020
2005-06-30,2.2040
2005-07-29,1.6645
2005-08-31,-1.6512
2005-09-30,0.6160
2005-10-31,0.0870
2005-11-30,0.9927
2005-12-30,-0.4503
2006-01-31,1.6197
2006-02-28,1.7607
2006-03-31,0.4764
2006-04-28,-1.2355
2006-05-31,-1.4668
2006-06-30,0.9534
2006-07-31,1.0410
2006-08-31,1.0908
2006-09-29,0.4342
2006-10-31,1.6242
2006-11-30,-1.1864
2006-12-29,-1.4749
2007-01-31,1.8789
2007-02-28,-2.7002
2007-03-30,1.3879
2007-04-30,-0.9335
2007-05-31,2.7621
2007-06-29,-3.4226
2007-07-31,-4.6146
2007-08-31,2.2958
2007-09-28,0.7505
2007-10-31,0.5583
2007-11-30,-0.0335
2007-12-31,-3.0916
2008-01-31,1.9324
2008-02-29,1.5175
2008-03-31,0.7644
