,MOM_daily_20
2000-01-31,4.7337
2000-02-29,-2.4887
2000-03-31,6.8821
2000-04-28,-0.2379
2000-05-31,0.7459
2000-06-30,-3.1355
2000-07-31,6.3266
2000-08-31,4.4647
2000-09-29,3.0357
2000-10-31,-0.8066
2000-11-30,-0.6840
2000-12-29,-2.8580
2001-01-31,-1.9780
2001-02-28,-4.4796
2001-03-30,-5.7263
2001-04-30,1.6391
2001-05-31,-0.1555
2001-06-29,-2.0158
2001-07-31,-0.5715
2001-08-31,-5.1498
2001-09-28,-5.2594
2001-10-31,-1.8496
2001-11-30,4.5199
2001-12-31,1.6593
2002-01-31,-0.7706
2002-02-28,-2.1421
2002-03-29,0
2002-04-30,-4.3031
2002-05-31,-1.2903
2002-06-28,-4.9813
2002-07-31,-0.7690
2002-08-30,3.3586
2002-09-30,-3.1977
2002-10-31,0.7128
2002-11-29,2.5607
2002-12-31,-3.1817
2003-01-31,-1.5977
2003-02-28,-1.3392
2003-03-31,-0.6337
2003-04-30,2.8604
2003-05-30,2.2203
2003-06-30,1.7313
2003-07-31,1.7342
2003-08-29,-0.3348
2003-09-30,-0.4296
2003-10-31,1.8823
2003-11-28,-0.9479
2003-12-31,0.4327
2004-01-30,0.7966
2004-02-27,1.3636
2004-03-31,-1.9180
2004-04-30,-3.1985
2004-05-31,0
2004-06-30,-0.4184
2004-07-30,-1.0004
2004-08-31,1.7355
2004-09-30,-1.1962
2004-10-29,0.8545
2004-11-30,2.9395
2004-12-31,0.5357
2005-01-31,-3.3919
2005-02-28,-0.7141
2005-03-31,0.0532
2005-04-29,1.2901
2005-05-31,0.3725
2005-06-30,-0.1401
2005-07-29,3.6107
2005-08-31,-0.2911
2005-09-30,0.1051
2005-10-31,1.7398
2005-11-30,0.2018
2005-12-30,-0.7195
2006-01-31,0.2726
2006-02-28,0.2866
2006-03-31,-0.2178
2006-04-28,4.3946
2006-05-31,-1.7480
2006-06-30,-1.3494
2006-07-31,1.2759
2006-08-31,-0.6203
2006-09-29,1.8891
2006-10-31,-0.6087
2006-11-30,-0.7432
2006-12-29,2.8272
2007-01-31,0.0427
2007-02-28,-0.1208
2007-03-30,0.6291
2007-04-30,2.0060
2007-05-31,1.1851
2007-06-29,-0.3916
2007-07-31,-1.6556
2007-08-31,-0.2365
2007-09-28,4.0020
2007-10-31,5.5413
2007-11-30,6.8367
2007-12-31,-2.9807
2008-01-31,-0.5055
2008-02-29,-4.1380
2008-03-31,-0.6354
2008-04-30,2.4150
2008-05-30,-0.8412
2008-06-30,-4.1344
2008-07-31,7.0185
2008-08-29,1.3906
2008-09-30,-5.7733
2008-10-31,-5.6393
2008-11-28,-7.0565
2008-12-31,7.1559
2009-01-30,3.9508
2009-02-27,-0.9400
2009-03-31,4.3059
2009-04-30,-6.3528
