,MOM_daily_20
2000-01-31,9.1602
2000-02-29,57.9633
2000-03-31,-0.3336
2000-04-28,-22.6432
2000-05-31,-10.4251
2000-06-30,31.9841
2000-07-31,-2.6688
2000-08-31,62.3002
2000-09-29,4.2534
2000-10-31,-5.3376
2000-11-30,-49.0395
2000-12-29,1.2510
2001-01-31,2.7522
2001-02-28,-39.8988
2001-03-30,-13.0522
2001-04-30,17.5725
2001-05-31,-18.8318
2001-06-29,-9.7495
2001-07-31,-5.0624
2001-08-31,-11.4259
2001-09-28,-6.3218
2001-10-31,8.4985
2001-11-30,2.2185
2001-12-31,-4.6954
2002-01-31,-4.5620
2002-02-28,-5.9798
2002-03-29,0
2002-04-30,-1.9015
2002-05-31,-0.0834
2002-06-28,-3.0191
2002-07-31,1.4178
2002-08-30,0.0334
2002-09-30,-2.0600
2002-10-31,0.9257
2002-11-29,3.2610
2002-12-31,-2.5437
2003-01-31,1.1759
2003-02-28,-0.0167
2003-03-31,-0.5921
2003-04-30,1.7347
2003-05-30,3.0099
2003-06-30,-1.2677
2003-07-31,0.9257
2003-08-29,2.4270
2003-09-30,-1.9182
2003-10-31,1.1426
2003-11-28,0.8423
2003-12-31,0.2502
2004-01-30,8.4651
2004-02-27,-1.9182
2004-03-31,0.6338
2004-04-30,-3.6696
2004-05-31,0
2004-06-30,3.2109
2004-07-30,-0.5838
2004-08-31,0.4128
2004-09-30,0.2252
2004-10-29,2.2435
2004-11-30,0.9174
2004-12-31,-1.2593
2005-01-31,-1.7180
2005-02-28,-2.5104
2005-03-31,0.1668
2005-04-29,0.8757
2005-05-31,2.4103
2005-06-30,-0.4087
2005-07-29,-0.9925
2005-08-31,-1.4512
2005-09-30,0.6505
2005-10-31,0.2669
2005-11-30,-1.0258
2005-12-30,-0.5087
2006-01-31,-3.4778
2006-02-28,0.0751
2006-03-31,-0.4003
2006-04-28,-0.5755
2006-05-31,-1.9015
2006-06-30,-0.8006
2006-07-31,-2.1184
2006-08-31,1.2176
2006-09-29,2.1851
2006-10-31,0.1084
2006-11-30,3.4778
2006-12-29,-1.9599
2007-01-31,-0.6839
2007-02-28,-0.7589
2007-03-30,1.0675
2007-04-30,2.2351
2007-05-31,1.2093
2007-06-29,0.4337
2007-07-31,3.4778
2007-08-31,1.4095
2007-09-28,3.1942
2007-10-31,0.1835
2007-11-30,-4.1617
2007-12-31,2.9023
2008-01-31,-4.1283
2008-02-29,-0.2752
2008-03-31,-1.5179
2008-04-30,2.5521
2008-05-30,-0.9174
2008-06-30,-4.0616
2008-07-31,3.4695
2008-08-29,-0.3920
2008-09-30,-3.2776
2008-10-31,0.1501
2008-11-28,-1.2093
2008-12-31,1.0592
2009-01-30,-2.7939
2009-02-27,-2.3019
2009-03-31,1.4345
2009-04-30,4.8956
2009-05-29,2.5687
2009-06-30,-0.1835
2009-07-31,2.1517
2009-08-31,-2.6688
2009-09-30,3.6112
2009-10-30,-0.2836
2009-11-30,0.5171
2009-12-31,-0.1084
2010-01-29,-1.9266
2010-02-26,2.9107
2010-03-31,1.6013
2010-04-30,-1.7014
2010-05-31,0
2010-06-30,-2.0600
2010-07-30,3.9865
2010-08-31,-0.6839
2010-09-30,2.2685
2010-10-29,1.7431
2010-11-30,1.6763
2010-12-31,1.6180
2011-01-31,0.1668
2011-02-28,6.4385
2011-03-31,-1.4011
2011-04-29,-3.1275
2011-05-31,-0.8173
2011-06-30,-1.7681
2011-07-29,-6.7638
2011-08-31,-2.2185
2011-09-30,-3.2359
2011-10-31,6.1633
2011-11-30,-0.4754
2011-12-30,-1.5346
2012-01-31,0.4337
2012-02-29,1.5262
2012-03-30,0.7423
2012-04-30,-1.2093
2012-05-31,-3.1776
2012-06-29,-0.4253
2012-07-31,1.4011
2012-08-31,-0.5338
2012-09-28,-0.5338
2012-10-31,-0.1668
2012-11-30,0.5921
2012-12-31,1.4095
2013-01-31,1.5262
2013-02-28,-0.7506
2013-03-29,0
2013-04-30,-1.4345
2013-05-31,1.1926
2013-06-28,1.3177
2013-07-31,2.1184
2013-08-30,-2.4186
2013-09-30,0.8006
2013-10-31,-1.2427
2013-11-29,1.3594
2013-12-31,1.8849
2014-01-31,3.4444
2014-02-28,-0.9424
2014-03-31,-0.6088
2014-04-30,-1.4512
2014-05-30,-0.3753
2014-06-30,0.0334
2014-07-31,-1.0342
2014-08-29,0.0167
2014-09-30,-0.8711
2014-10-31,-0.8292
2014-11-28,1.0805
2014-12-31,0.6647
2015-01-30,0.3450
2015-02-27,1.0938
2015-03-31,-1.0984
2015-04-30,3.3205
2015-05-29,1.2420
2015-06-30,-1.0854
2015-07-31,1.9587
2015-08-31,-2.0020
2015-09-30,0.6554
2015-10-30,3.5921
2015-11-30,-0.9878
2015-12-31,-2.2973
2016-01-29,-3.5100
2016-02-29,1.0252
2016-03-31,0.4888
2016-04-29,-1.8522
2016-05-31,0.1386
2016-06-30,-0.8354
2016-07-29,0.1722
2016-08-31,0.4989
2016-09-30,0.6487
2016-10-31,1.9634
2016-11-30,1.5507
2016-12-30,1.1112
2017-01-31,-1.2849
2017-02-28,1.4314
2017-03-31,-0.4008
2017-04-28,2.0648
2017-05-31,-1.2719
2017-06-30,-1.8795
2017-07-31,0.0612
2017-08-31,-0.4456
2017-09-29,0.0877
2017-10-31,-3.2550
2017-11-30,2.6320
2017-12-29,0.6516
2018-01-31,-2.2453
2018-02-28,-2.1837
2018-03-30,0
2018-04-30,0.4611
2018-05-31,1.6847
2018-06-29,0.5535
2018-07-31,-1.2587
2018-08-31,2.0264
2018-09-28,1.3209
2018-10-31,-0.4312
2018-11-30,-0.8354
2018-12-31,-1.3559
2019-01-31,-0.8588
2019-02-28,1.3018
2019-03-29,-0.5098
2019-04-30,0.5189
2019-05-31,-2.7948
2019-06-28,1.8531
2019-07-31,0.0642
2019-08-30,-2.5595
2019-09-30,1.6492
2019-10-31,1.1194
2019-11-29,0.3978
2019-12-31,-0.1398
2020-01-31,-1.6498
2020-02-28,-1.3982
2020-03-31,-2.4934
2020-04-30,2.2393
2020-05-29,2.6910
2020-06-30,-1.2997
2020-07-31,2.6942
2020-08-31,-0.0949
2020-09-30,-2.9357
2020-10-30,-1.5300
2020-11-30,2.1515
2020-12-31,0.8396
2021-01-29,2.1424
2021-02-26,-2.5380
2021-03-31,1.4210
2021-04-30,-0.2239
2021-05-31,0
2021-06-30,0.8630
2021-07-30,0.8238
2021-08-31,0.1275
2021-09-30,-1.5306
2021-10-29,1.5010
2021-11-30,1.0369
2021-12-31,4.4722
2022-01-31,-0.8845
2022-02-28,0.3677
2022-03-31,2.8300
