,MOM_daily_20
2000-01-31,-1.1674
2000-02-29,-0.4619
2000-03-31,1.5622
2000-04-28,0.4116
2000-05-31,1.7183
2000-06-30,-0.7633
2000-07-31,0.0892
2000-08-31,1.6912
2000-09-29,0.1736
2000-10-31,-0.2999
2000-11-30,-1.1043
2000-12-29,0.0745
2001-01-31,0.3079
2001-02-28,-0.7779
2001-03-30,0.0178
2001-04-30,0.9646
2001-05-31,1.6095
2001-06-29,-1.4844
2001-07-31,0.1856
2001-08-31,0.1678
2001-09-28,-1.0845
2001-10-31,0.2317
2001-11-30,0.0040
2001-12-31,0.9305
2002-01-31,-0.3316
2002-02-28,0.2085
2002-03-29,0
2002-04-30,-0.7099
2002-05-31,-0.6450
2002-06-28,0.2706
2002-07-31,-1.1781
2002-08-30,0.8764
2002-09-30,-1.2995
2002-10-31,0.0574
2002-11-29,-0.1426
2002-12-31,0.1033
2003-01-31,-0.2356
2003-02-28,0.7567
2003-03-31,0.3854
2003-04-30,-0.6922
2003-05-30,0.7644
2003-06-30,-0.0504
2003-07-31,-0.4844
2003-08-29,0.8062
2003-09-30,-0.4423
2003-10-31,0.3494
2003-11-28,0.0426
2003-12-31,1.4647
2004-01-30,0.0661
2004-02-27,0.5723
2004-03-31,0.0172
2004-04-30,0.5600
2004-05-31,0
2004-06-30,0.2331
2004-07-30,0.6069
2004-08-31,-0.9984
2004-09-30,1.5410
2004-10-29,0.1598
2004-11-30,1.5348
2004-12-31,0.1921
2005-01-31,1.3012
2005-02-28,4.4667
2005-03-31,-0.3642
2005-04-29,-1.1914
2005-05-31,0.3964
2005-06-30,1.1304
2005-07-29,2.3895
2005-08-31,0.9052
2005-09-30,0.4038
2005-10-31,-1.4409
2005-11-30,-2.5110
2005-12-30,-2.1364
2006-01-31,2.9080
2006-02-28,-1.7500
2006-03-31,0.3006
2006-04-28,1.0858
2006-05-31,-2.4790
2006-06-30,0.4603
2006-07-31,1.5674
2006-08-31,-2.4271
2006-09-29,-1.7693
2006-10-31,2.0707
2006-11-30,3.4681
2006-12-29,2.1219
2007-01-31,-2.5281
2007-02-28,0.0341
2007-03-30,1.5703
2007-04-30,0.4592
2007-05-31,3.8769
2007-06-29,-0.1662
2007-07-31,0.5750
2007-08-31,1.9956
2007-09-28,3.0074
2007-10-31,0.6087
2007-11-30,-1.4783
2007-12-31,3.8521
2008-01-31,-3.6282
2008-02-29,1.4397
2008-03-31,-3.0491
2008-04-30,3.4619
2008-05-30,3.2535
2008-06-30,0.6790
2008-07-31,-4.0794
2008-08-29,0.6450
2008-09-30,-2.7270
2008-10-31,-6.4701
2008-11-28,0.3255
2008-12-31,1.0914
2009-01-30,-2.0440
2009-02-27,-4.4950
2009-03-31,1.8831
2009-04-30,0.5809
2009-05-29,2.5765
2009-06-30,-2.8715
2009-07-31,1.5553
2009-08-31,0.0198
2009-09-30,0.4995
2009-10-30,1.9223
2009-11-30,0.7943
2009-12-31,-0.3846
2010-01-29,-1.4936
2010-02-26,0.0705
2010-03-31,0.9033
2010-04-30,3.6183
2010-05-31,0
2010-06-30,-1.7343
2010-07-30,3.5231
2010-08-31,-2.6432
2010-09-30,1.7364
2010-10-29,1.0671
2010-11-30,0.6343
2010-12-31,2.2878
2011-01-31,1.7471
2011-02-28,4.1547
2011-03-31,0.1626
2011-04-29,-0.5088
2011-05-31,-1.8805
2011-06-30,1.6090
2011-07-29,-1.3619
2011-08-31,-1.3293
2011-09-30,-2.4825
2011-10-31,4.9894
2011-11-30,1.8330
2011-12-30,0.5984
2012-01-31,-2.5123
2012-02-29,4.8706
2012-03-30,-0.8922
2012-04-30,-2.3828
2012-05-31,-1.2442
2012-06-29,3.3629
2012-07-31,-0.4679
2012-08-31,0.7835
2012-09-28,0.7762
2012-10-31,0.8083
2012-11-30,-1.0862
2012-12-31,0.7706
2013-01-31,-0.4109
2013-02-28,-1.8402
2013-03-29,0
2013-04-30,0.3077
2013-05-31,0.7695
2013-06-28,-0.6371
2013-07-31,2.8483
2013-08-30,-0.7128
2013-09-30,2.4604
2013-10-31,2.9677
2013-11-29,-0.4102
2013-12-31,-1.4859
2014-01-31,-3.7381
2014-02-28,1.1292
2014-03-31,3.1600
